year,julian-day,standard-time,leaf_width,absorb_par,absorb_nir,emissivity,vcmax,g1,Tair_C,Wind_ms_1,PAR_mol_m2_s,RH_perc,Pressure_kPa,SoilMoist
2023,209,22,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.40236,1.199633,0,17.84735,101.3,0.1
2023,209,23,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.34266,1.628333,0,26.18424,101.3,0.1
2023,210,0,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.73117,1.418767,0,25.61934,101.3,0.1
2023,210,1,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.87493,0.1618667,0,27.91775,101.3,0.1
2023,210,2,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.36406,1.588333,0,26.36589,101.3,0.1
2023,210,3,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.26576,0,0,28.75094,101.3,0.1
2023,210,4,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.67334,1.444333,0,28.4494,101.3,0.1
2023,210,5,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.66659,1.1212,0,27.11856,101.3,0.1
2023,210,6,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.84637,0.04046667,0,31.17662,101.3,0.1
2023,210,7,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.62892,0.2312,39.3873085339168,30.50718,101.3,0.1
2023,210,8,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.87532,1.436333,71.1159737417943,30.77291,101.3,0.1
2023,210,9,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.52166,1.240733,224.835886214442,24.60533,101.3,0.1
2023,210,10,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.86354,1.588333,195.842450765864,23.00275,101.3,0.1
2023,210,11,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.65627,1.500333,396.061269146608,21.93237,101.3,0.1
2023,210,12,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,40.08135,1.004033,405.361050328228,19.50489,101.3,0.1
2023,210,13,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,40.86965,1.689667,390.043763676149,18.25118,101.3,0.1
2023,210,14,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.82962,2.143,363.238512035011,17.27798,101.3,0.1
2023,210,15,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,42.6248,3.260333,311.816192560175,16.12719,101.3,0.1
2023,210,16,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,43.23455,2.380333,243.435448577681,15.2018,101.3,0.1
2023,210,17,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,42.83281,1.881667,164.660831509847,15.26183,101.3,0.1
2023,210,18,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,43.18567,2.236333,101.750547045952,14.63783,101.3,0.1
2023,210,19,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,42.25652,2.497667,28.4463894967177,15.53745,101.3,0.1
2023,210,20,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.13875,1.916333,0,16.45693,101.3,0.1
2023,210,21,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,40.74883,2.241667,0,16.52882,101.3,0.1
2023,210,22,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.48053,0.4619333,0,18.6329,101.3,0.1
2023,210,23,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.80293,1.204333,0,19.56451,101.3,0.1
2023,211,0,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.88002,0.6449667,0,21.26312,101.3,0.1
2023,211,1,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.29976,0.9494333,0,19.37777,101.3,0.1
2023,211,2,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.23193,0.04046667,0,20.70404,101.3,0.1
2023,211,3,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.48863,0.1171667,0,25.93481,101.3,0.1
2023,211,4,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.45539,1.983,0,25.4993,101.3,0.1
2023,211,5,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.56608,0.1011667,0,29.22047,101.3,0.1
2023,211,6,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.08577,0.08093333,0,30.33698,101.3,0.1
2023,211,7,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.86566,1.900333,36.6520787746171,31.61443,101.3,0.1
2023,211,8,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.80403,1.777667,86.4332603938731,33.27146,101.3,0.1
2023,211,9,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.66816,2.761667,177.789934354486,31.08124,101.3,0.1
2023,211,10,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.23647,2.639,331.509846827133,28.88768,101.3,0.1
2023,211,11,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.93777,2.121667,173.960612691466,29.74581,101.3,0.1
2023,211,12,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.80402,3.279,274.617067833698,25.73449,101.3,0.1
2023,211,13,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.93555,2.401666,351.750547045952,23.6949,101.3,0.1
2023,211,14,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.40825,1.823,392.231947483589,21.42115,101.3,0.1
2023,211,15,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,40.14016,0.7069333,263.129102844639,19.05009,101.3,0.1
2023,211,16,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.06672,2.060333,251.09409190372,17.14575,101.3,0.1
2023,211,17,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.86804,2.148333,173.413566739606,15.8624,101.3,0.1
2023,211,18,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.47598,1.479,96.8271334792123,16.19707,101.3,0.1
2023,211,19,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,40.19232,1.052333,9.29978118161926,16.37449,101.3,0.1
2023,211,20,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.79472,0,0,18.33646,101.3,0.1
2023,211,21,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.41275,1.151167,0,21.10132,101.3,0.1
2023,211,22,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.73289,1.767,0,22.03691,101.3,0.1
2023,211,23,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.06057,3.031,0,32.68702,101.3,0.1
2023,212,0,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.026,1.545667,0,36.17455,101.3,0.1
2023,212,1,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,26.92423,0,0,69.68761,101.3,0.1
2023,212,2,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,27.52752,2.759,0,60.91621,101.3,0.1
2023,212,3,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,27.10725,1.884333,0,61.01337,101.3,0.1
2023,212,4,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,26.87453,0.8840333,0,62.28547,101.3,0.1
2023,212,5,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,26.6531,0.6776,0,62.3397,101.3,0.1
2023,212,6,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,26.79685,1.287,7.11159737417943,60.50378,101.3,0.1
2023,212,7,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,27.73093,1.281667,77.1334792122538,58.65676,101.3,0.1
2023,212,8,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,29.45491,1.001367,166.301969365427,51.21619,101.3,0.1
2023,212,9,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,30.93671,1.497667,251.09409190372,43.70619,101.3,0.1
2023,212,10,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,31.9119,1.196333,322.757111597374,40.69624,101.3,0.1
2023,212,11,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.83244,1.336733,373.08533916849,35.15551,101.3,0.1
2023,212,12,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.569,0.9703,397.702407002188,32.67546,101.3,0.1
2023,212,13,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.18874,1.777667,394.967177242888,28.0857,101.3,0.1
2023,212,14,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.72261,1.532333,365.973741794311,26.18514,101.3,0.1
2023,212,15,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.85198,1.398533,312.363238512035,24.30876,101.3,0.1
2023,212,16,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.30824,1.274767,227.024070021882,24.78386,101.3,0.1
2023,212,17,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.68349,1.2434,164.113785557987,22.52629,101.3,0.1
2023,212,18,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.3274,1.967,65.6455142231947,22.20161,101.3,0.1
2023,212,19,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.07811,2.015,18.0525164113786,20.69284,101.3,0.1
2023,212,20,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.96852,2.593667,0,20.45431,101.3,0.1
2023,212,21,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.29625,1.868333,0,22.69224,101.3,0.1
2023,212,22,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.59769,3.588333,0,25.1221,101.3,0.1
2023,212,23,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,30.44246,4.839,0,42.8954,101.3,0.1
2023,213,0,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,31.38223,1.1921,0,34.35123,101.3,0.1
2023,213,1,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,28.32287,2.135,0,49.72038,101.3,0.1
2023,213,2,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,28.78381,1.372333,0,47.90825,101.3,0.1
2023,213,3,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,27.83255,1.516333,0,54.25294,101.3,0.1
2023,213,4,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,27.47104,1.1521,0,53.65191,101.3,0.1
2023,213,5,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,27.08014,0.7427,0,55.51374,101.3,0.1
2023,213,6,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,26.93101,0.2327667,7.11159737417943,57.31231,101.3,0.1
2023,213,7,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,28.82222,0.8556333,79.3216630196936,51.56865,101.3,0.1
2023,213,8,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,30.61852,2.097667,169.037199124726,43.65135,101.3,0.1
2023,213,9,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.08973,1.588333,253.82932166302,34.42171,101.3,0.1
2023,213,10,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.2535,0.6329,325.492341356674,29.17852,101.3,0.1
2023,213,11,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.09339,1.4492,375.27352297593,27.3494,101.3,0.1
2023,213,12,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.66388,1.761667,399.890590809628,24.18158,101.3,0.1
2023,213,13,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.60126,1.0583,397.155361050328,23.4651,101.3,0.1
2023,213,14,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.33983,1.051867,335.339168490153,21.80944,101.3,0.1
2023,213,15,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.04459,1.595867,291.575492341357,19.30554,101.3,0.1
2023,213,16,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.51457,2.775,264.770240700219,19.73632,101.3,0.1
2023,213,17,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.35632,2.556333,176.148796498906,17.50847,101.3,0.1
2023,213,18,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.17884,1.631,86.4332603938731,19.20676,101.3,0.1
2023,213,19,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.06131,1.831,15.8643326039387,20.23917,101.3,0.1
2023,213,20,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.07278,1.447,0,20.90027,101.3,0.1
2023,213,21,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.55151,0.6680333,0,22.31841,101.3,0.1
2023,213,22,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.41277,0,0,24.81156,101.3,0.1
2023,213,23,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.35789,0.6898333,0,26.67114,101.3,0.1
2023,214,0,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.92086,1.476333,0,25.61982,101.3,0.1
2023,214,1,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.35544,1.671,0,26.57537,101.3,0.1
2023,214,2,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.84043,2.505666,0,28.453,101.3,0.1
2023,214,3,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.34215,1.679,0,30.31973,101.3,0.1
2023,214,4,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.99234,2.063,0,30.33703,101.3,0.1
2023,214,5,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.56834,1.857667,0,30.92351,101.3,0.1
2023,214,6,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,31.86803,0,0,32.48262,101.3,0.1
2023,214,7,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.60463,0.6899999,68.3807439824945,31.42743,101.3,0.1
2023,214,8,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.37981,1.051867,160.284463894967,27.38074,101.3,0.1
2023,214,9,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.05898,1.193667,232.494529540481,27.64511,101.3,0.1
2023,214,10,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.78335,1.683867,310.175054704595,26.55387,101.3,0.1
2023,214,11,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.01638,0.7974333,302.516411378556,25.00471,101.3,0.1
2023,214,12,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.07801,0.9191666,398.796498905908,22.92627,101.3,0.1
2023,214,13,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.67261,1.385367,283.916849015317,19.7985,101.3,0.1
2023,214,14,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.98744,3.020333,384.573304157549,19.14146,101.3,0.1
2023,214,15,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,40.68895,2.951,305.251641137856,16.34355,101.3,0.1
2023,214,16,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,40.98085,3.041667,235.776805251641,15.24406,101.3,0.1
2023,214,17,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,40.83821,2.521667,168.490153172867,15.325,101.3,0.1
2023,214,18,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.92672,3.236333,85.8862144420131,16.38993,101.3,0.1
2023,214,19,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.88052,2.663,14.2231947483589,17.35389,101.3,0.1
2023,214,20,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.07415,1.921667,0,18.06542,101.3,0.1
2023,214,21,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.24584,0.1443,0,19.48831,101.3,0.1
2023,214,22,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.65984,0.237,0,22.28387,101.3,0.1
2023,214,23,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.3301,0.4395,0,23.6994,101.3,0.1
2023,215,0,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.74137,1.604333,0,25.25327,101.3,0.1
2023,215,1,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.84055,1.452333,0,27.99976,101.3,0.1
2023,215,2,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.1921,2.047,0,29.38258,101.3,0.1
2023,215,3,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.85995,1.543,0,29.73959,101.3,0.1
2023,215,4,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.3311,0.8252,0,30.19595,101.3,0.1
2023,215,5,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,30.98005,1.639,0,33.43613,101.3,0.1
2023,215,6,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,30.57107,1.247,6.56455142231947,34.62915,101.3,0.1
2023,215,7,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.3606,0.04046667,68.3807439824945,33.97615,101.3,0.1
2023,215,8,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.94712,0.4906333,130.19693654267,30.72017,101.3,0.1
2023,215,9,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.94655,0.53,212.253829321663,25.2482,101.3,0.1
2023,215,10,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.36091,0.6860666,326.039387308534,22.3827,101.3,0.1
2023,215,11,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.29921,1.215,375.27352297593,19.91758,101.3,0.1
2023,215,12,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.022,1.335,400.984682713348,17.94035,101.3,0.1
2023,215,13,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,40.33106,2.156333,396.061269146608,16.64962,101.3,0.1
2023,215,14,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,40.37727,2.268333,285.010940919037,16.72388,101.3,0.1
2023,215,15,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.11134,2.972333,315.645514223195,14.80559,101.3,0.1
2023,215,16,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.62411,2.303,247.81181619256,11.77169,101.3,0.1
2023,215,17,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.2696,3.052333,166.849015317287,11.67855,101.3,0.1
2023,215,18,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.03686,2.193667,85.8862144420131,10.63266,101.3,0.1
2023,215,19,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.88258,2.801666,14.2231947483589,10.24782,101.3,0.1
2023,215,20,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.53931,2.020333,0,10.9054,101.3,0.1
2023,215,21,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.42692,0.7315666,0,11.23798,101.3,0.1
2023,215,22,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.65768,1.815,0,12.05581,101.3,0.1
2023,215,23,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.37902,0.6170666,0,14.88573,101.3,0.1
2023,216,0,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.15916,1.209667,0,15.56194,101.3,0.1
2023,216,1,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.634,0,0,19.31753,101.3,0.1
2023,216,2,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,30.38805,0.7009667,0,20.42911,101.3,0.1
2023,216,3,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,28.51944,0,0,25.71355,101.3,0.1
2023,216,4,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,26.68282,0,0,30.46918,101.3,0.1
2023,216,5,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,25.75682,0,0,33.25695,101.3,0.1
2023,216,6,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,26.80524,0,6.56455142231947,30.81268,101.3,0.1
2023,216,7,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,29.2985,0.7615333,82.6039387308534,25.47511,101.3,0.1
2023,216,8,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.46232,1.236967,172.319474835886,19.87918,101.3,0.1
2023,216,9,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.57076,1.681667,258.205689277899,16.54708,101.3,0.1
2023,216,10,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.82166,1.2903,329.868708971554,14.92634,101.3,0.1
2023,216,11,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.13946,1.740333,379.64989059081,12.94721,101.3,0.1
2023,216,12,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.42632,1.4961,402.078774617068,10.41802,101.3,0.1
2023,216,13,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.03454,1.457667,399.343544857768,9.477103,101.3,0.1
2023,216,14,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.19265,1.498767,371.44420131291,9.407126,101.3,0.1
2023,216,15,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.87479,2.561667,318.380743982494,8.468822,101.3,0.1
2023,216,16,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,42.10067,0.8780667,245.62363238512,8.553501,101.3,0.1
2023,216,17,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,42.52757,1.505667,165.207877461707,8.013529,101.3,0.1
2023,216,18,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.96288,0.8569,83.6980306345733,8.098724,101.3,0.1
2023,216,19,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,40.98174,0.1465,13.6761487964989,9.027225,101.3,0.1
2023,216,20,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.96871,0,0,11.09006,101.3,0.1
2023,216,21,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.10261,0,0,12.70932,101.3,0.1
2023,216,22,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.33635,0,0,13.81591,101.3,0.1
2023,216,23,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.54842,1.868333,0,13.31153,101.3,0.1
2023,217,0,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.29045,3.167,0,14.72842,101.3,0.1
2023,217,1,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.9695,2.351,0,15.47046,101.3,0.1
2023,217,2,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.76416,1.0481,0,19.50004,101.3,0.1
2023,217,3,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.34478,1.085433,0,18.59774,101.3,0.1
2023,217,4,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,30.73828,0.1534,0,19.9392,101.3,0.1
2023,217,5,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,27.47189,0,0,26.98423,101.3,0.1
2023,217,6,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,26.18748,0,6.56455142231947,31.70165,101.3,0.1
2023,217,7,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,30.43699,0.4346333,81.5098468271335,22.19179,101.3,0.1
2023,217,8,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.22508,1.537667,171.772428884026,20.99527,101.3,0.1
2023,217,9,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.95406,1.001367,257.111597374179,16.41792,101.3,0.1
2023,217,10,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.76699,1.292333,329.321663019694,12.65521,101.3,0.1
2023,217,11,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.14336,1.086233,379.64989059081,11.45844,101.3,0.1
2023,217,12,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.76739,1.3521,403.172866520788,10.64943,101.3,0.1
2023,217,13,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.53598,2.225667,399.890590809628,8.319548,101.3,0.1
2023,217,14,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,42.32436,1.100967,370.35010940919,7.294393,101.3,0.1
2023,217,15,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,42.92059,2.601666,318.380743982494,6.617044,101.3,0.1
2023,217,16,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,43.32264,3.135,247.81181619256,5.818449,101.3,0.1
2023,217,17,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,43.2481,3.383,166.849015317287,5.584334,101.3,0.1
2023,217,18,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,42.38976,2.631,84.7921225382932,6.015994,101.3,0.1
2023,217,19,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.35817,1.697667,13.1291028446389,6.205105,101.3,0.1
2023,217,20,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.94354,1.817667,0,6.151169,101.3,0.1
2023,217,21,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.80135,0.4199,0,6.720914,101.3,0.1
2023,217,22,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.53737,0,0,9.719376,101.3,0.1
2023,217,23,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.24469,0.5320333,0,9.333487,101.3,0.1
2023,218,0,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.11815,1.407,0,8.978016,101.3,0.1
2023,218,1,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.66981,1.793667,0,10.36154,101.3,0.1
2023,218,2,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.64737,2.300333,0,10.89406,101.3,0.1
2023,218,3,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,34.59467,2.935,0,10.87658,101.3,0.1
2023,218,4,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,32.35368,1.500333,0,13.84202,101.3,0.1
2023,218,5,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,29.24023,0,0,18.24931,101.3,0.1
2023,218,6,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,27.17418,0,0,23.18383,101.3,0.1
2023,218,7,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,30.31328,0.4804333,80.9628008752735,21.21284,101.3,0.1
2023,218,8,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,33.0543,0.7293666,171.225382932166,17.8099,101.3,0.1
2023,218,9,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,35.11327,0.5369,256.564551422319,15.42233,101.3,0.1
2023,218,10,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,36.29423,0.7028666,329.321663019694,12.83101,101.3,0.1
2023,218,11,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.17246,0.9064667,379.64989059081,14.71004,101.3,0.1
2023,218,12,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.72171,2.239,402.078774617068,14.54499,101.3,0.1
2023,218,13,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.72682,2.263,333.150984682713,13.73087,101.3,0.1
2023,218,14,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,40.67766,2.228333,369.80306345733,16.40869,101.3,0.1
2023,218,15,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.73093,1.5943,348.468271334792,16.40046,101.3,0.1
2023,218,16,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.99281,2.964333,262.582056892779,16.47347,101.3,0.1
2023,218,17,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,42.34235,2.884333,194.748358862144,20.17128,101.3,0.1
2023,218,18,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,41.50001,2.193667,101.750547045952,21.65921,101.3,0.1
2023,218,19,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.88811,2.945667,13.1291028446389,24.99873,101.3,0.1
2023,218,20,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,39.36082,2.236333,0,25.60055,101.3,0.1
2023,218,21,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.87384,2.756333,0,26.39895,101.3,0.1
2023,218,22,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,38.27172,2.468333,0,27.5626,101.3,0.1
2023,218,23,0.0344,0.8,0.2,0.97,93.88,6.57345434111094,37.52648,2.489666,0,28.78922,101.3,0.1
