year,julian-day,standard-time,leaftemp,GW,leaf-air-temp-diff
2023,221,21,35.8104453715285,1e-05,-1.26980462847146
2023,221,22,35.8961142286459,1e-05,-1.12765577135408
2023,221,23,35.3547008821617,1e-05,-1.1730091178383
2023,222,0,34.7806266564217,1e-05,-1.17506334357829
2023,222,1,34.4381147308327,1e-05,-1.20997526916728
2023,222,2,34.1773693763158,1e-05,-1.04248062368421
2023,222,3,32.6760552786038,1e-05,-1.19049472139616
2023,222,4,31.8981096036354,1e-05,-1.13081039636458
2023,222,5,30.8430561977494,1e-05,-0.9662238022506
2023,222,6,29.4442258123787,1e-05,-1.0183941876213
2023,222,7,29.7241698516226,0.122606466954748,-1.48860014837735
2023,222,8,29.9615443393943,0.270299954214314,-1.95336566060568
2023,222,9,30.7538007949184,0.350384860844541,-2.18804920508163
2023,222,10,31.501919140091,0.350404813178836,-2.42090085990901
2023,222,11,32.2943628462712,0.370249817028997,-2.19998715372879
2023,222,12,33.4545197054102,0.389872561294521,-2.39176029458978
2023,222,13,33.9126133606892,0.379682038733911,-2.83950663931081
2023,222,14,34.6999948854352,0.365509820141929,-3.39398511456476
2023,222,15,35.5715613350352,0.330091062617353,-3.10537866496479
2023,222,16,34.0529662616307,0.306136788449666,-4.59005373836926
2023,222,17,35.3479038727561,0.229120682071751,-3.75388612724393
2023,222,18,34.5190216697179,0.140765980273749,-4.40073833028207
2023,222,19,36.7907133461402,1e-05,-1.26002665385982
2023,222,20,35.686826842877,1e-05,-1.31671315712301
2023,222,21,35.8159319531899,1e-05,-0.884148046810061
2023,222,22,33.9926439300097,1e-05,-0.957026069990285
2023,222,23,32.8133016079751,1e-05,-0.938088392024888
2023,223,0,32.0996755765094,1e-05,-0.942104423490647
2023,223,1,31.2246006439152,1e-05,-0.930359356084775
2023,223,2,30.4440092207281,1e-05,-1.05346077927194
2023,223,3,26.4393384231408,1e-05,-3.94194157685922
2023,223,4,28.6665764814215,1e-05,-1.21534351857855
2023,223,5,19.3092433809175,1e-05,-9.69599661908247
2023,223,6,27.2412096793421,1e-05,-1.68268032065788
2023,223,7,21.5746674084829,0.0175232349556228,-6.7369025915171
2023,223,8,27.8034047429056,0.172993160621035,-3.43422525709441
2023,223,9,29.2841291056933,0.263172147266371,-3.0824608943067
2023,223,10,30.6149617780438,0.343169219587482,-2.18855822195619
2023,223,11,31.7695571283486,0.347363930826992,-2.50191287165139
2023,223,12,33.8531963284588,0.376693791508242,-2.40728367154125
2023,223,13,34.3149703082355,0.374913278750864,-2.1961996917645
2023,223,14,34.7662505511693,0.351094841696126,-2.74333944883075
2023,223,15,35.0693928405574,0.322530740944132,-2.73143715944263
2023,223,16,34.2372930051801,0.242305596832993,-3.11107699481989
2023,223,17,35.6169551502718,0.0314639177262329,-1.38834484972818
2023,223,18,35.3134264607255,0.155559876430366,-2.45510353927452
2023,223,19,35.4880407255003,1e-05,-1.13185927449972
2023,223,20,34.8075011475311,1e-05,-1.1797388524689
2023,223,21,34.1729317688139,1e-05,-1.11373823118615
2023,223,22,33.8864262555191,1e-05,-1.06975374448091
2023,223,23,32.8376748693433,1e-05,-1.19058513065668
2023,224,0,31.9388030969369,1e-05,-1.34939690306306
2023,224,1,29.2417156622607,1e-05,-3.15051433773935
2023,224,2,21.5038324141954,1e-05,-10.3506375858046
2023,224,3,30.5109098635929,1e-05,-1.31645013640714
2023,224,4,30.1257898834813,1e-05,-1.14573011651865
2023,224,5,29.380414872263,1e-05,-1.13643512773698
2023,224,6,27.2721226797486,1e-05,-1.88675732025137
2023,224,7,28.3908071879794,0.0637013040819233,-1.51371281202059
2023,224,8,28.6059696305284,0.223202947559,-2.05322036947164
2023,224,9,29.260869712359,0.266231568366662,-2.18053028764096
2023,224,10,31.5906654047958,0.358903602080212,-2.17658459520424
2023,224,11,32.2175301420627,0.369970158044648,-2.33482985793728
2023,224,12,33.2058330223432,0.371449183154347,-2.49568697765676
2023,224,13,34.0100759853224,0.362463107863172,-2.53686401467759
2023,224,14,34.3890378441486,0.348778414685027,-2.90178215585144
2023,224,15,34.8145561543107,0.32431817562355,-3.59782384568934
2023,224,16,35.8059250375519,0.283159574719219,-3.31239496244812
2023,224,17,34.8874802264376,0.231541149791591,-3.64537977356237
2023,224,18,35.6531209244994,0.120849241487126,-2.6521090755006
2023,224,19,35.3474821113181,1e-05,-1.54680788868188
2023,224,20,24.0797430207545,1e-05,-11.1812269792455
2023,224,21,22.1361989587117,1e-05,-11.0603810412883
2023,224,22,32.6096912775385,1e-05,-1.25573872246148
2023,224,23,32.5337845846877,1e-05,-1.02435541531231
2023,225,0,30.6492705859927,1e-05,-1.21183941400727
2023,225,1,29.7493292246493,1e-05,-1.1990807753507
2023,225,2,28.5351627922862,1e-05,-1.86192720771383
2023,225,3,25.9367561681704,1e-05,-3.32606383182965
2023,225,4,18.4745577898705,1e-05,-10.0313322101295
2023,225,5,17.0965621731661,1e-05,-9.72484782683391
2023,225,6,18.0764172133512,1e-05,-9.75933278664884
2023,225,7,28.2196976602257,0.148182109761168,-1.89571233977426
