year,julian-day,standard-time,solar,rain,wind,T-air,T-soil,D-MD,P0,P1,P2,P3,P4,P5,P-PD,P-MD,E-MD,GW,leaf-air-vpd,leaftemp,leaf-air-temp-diff,Anet-la,ci,PPFD,S-P-MD,S-E-MD,S-GW,S-leaf-air-vpd,S-leaftempt,S-Anet-la,S-ci,S-PPFD,S-E-tree,Anet-tree,Pcrit,Ecrit,P-leaf,P-stem,P-root,K-stem,K-leaf,K-plant,K-xylem,K-root-1,K-root-2,K-root-3,K-root-4,K-root-5,K-root-all,E-root-1,E-root-2,E-root-3,E-root-4,E-root-5,water-content,water-content-delta,end-rain,end-ground-water,end-E,end-drainage,end-soil-evap,end-ET,end-Anet-la,end-total-water-input,end-PLC-plant,end-PLC-xylem,end-runoff
2023,201,10,320.021881838074,0.25,0.4515,39.03725,33.34,5.730135953328,0.010033088143,0.075948332591,0,0,0,0,0.091808332591,2.805547712355,8.398644928146,208.592198635951,3.900683670001,33.519718308785,-5.517531691215,12.627905705679,31.242385787857,423.596159477013,2.847533421057,8.435725038204,187.13272213399,4.367191675285,35.081080775282,11.327280854509,31.243587594598,423.596159477013,8.410214646595,12.222085353155,2.950505255858,8.454265093233,2.807485324876,1.924567928899,1.295482247843,736.716930097081,511.682908574509,166.357686311009,166.384688388191,370.581791984557,0,0,0,0,370.581791984557,8.422900942378,0,0,0,0,60.30002027184,-1.980854495278,0.25,0,1.969015265308,0.0,0.252749918564,2.221765183872,41.232314532335,0.25,0.0,0.0,0
2023,201,11,372.53829321663,0.25,1.828333,40.40611,35.62,6.347437011536,0.010307295927,0.081741653949,0,0,0,0,0.097601653949,2.85261875549,8.417184983175,155.529440548162,5.24304801534,37.493376398476,-2.912733601524,9.212281383061,31.445470233299,493.109375391189,2.85261875549,8.417184983175,146.087995323477,5.581898244187,38.434026608917,8.142206404616,31.988122748751,493.109375391189,8.417184983175,8.901413707355,2.94942955692,8.435725038204,2.874894709479,1.934714394724,1.304089748795,736.494912695307,481.578934514803,163.026020365425,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,8.441494542693,0,0,0,0,58.292533137037,-2.007487134803,0.25,0,1.967384708398,0.0,0.281020641928,2.248405350327,43.999507271357,0.25,0.0,0.0,0
2023,201,12,400.437636761488,6.57,2.153666,41.97869,37.83,7.04223058041,0.010957973476,0.088217529122,0,0,0,0,0.104077529122,2.817834872291,8.231784432885,133.284758706152,5.983331593899,39.424533068835,-2.554156931165,7.007006918804,32.478368710499,530.038271345596,2.817834872291,8.231784432885,125.725959164734,6.343056859934,40.330112265805,6.002681696073,33.225861523397,530.038271345596,8.231784432885,6.7228226193,2.945332912537,8.417184983175,2.820345858804,1.900874361555,1.283790787122,736.494912695306,481.578934514804,163.017069824599,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,8.25555853955,0,0,0,0,56.243968317717,-2.04856481932,0.25,0,1.969015265308,0.0,0.320460242607,2.289475507914,32.04508934648,0.25,0.0,0.0,0
2023,201,13,399.890590809628,0.25,2.295,43.5169,39.85,7.875806224411,0.009998817359,0.075276275944,0,0,0,0,0.091136275944,2.801094151081,8.231784432885,118.52679202522,6.728326095099,40.958001616025,-2.558898383975,5.29849704041,33.697914595317,529.31417534649,2.801094151081,8.231784432885,111.702987778793,7.139351628901,41.913509909395,4.30935936812,34.646986287921,529.31417534649,8.231784432885,5.013754932218,2.927958033133,8.454265093233,2.807124767583,1.887653270334,1.270569695901,736.494912695307,481.578934514803,163.033866058459,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,8.25555853955,0,0,0,0,60.547696232415,4.303727914697,6.57,0,1.925644885015,0.0,0.331738093979,2.257382978994,24.202161429479,6.57,0.0,0.0,0
2023,201,14,370.35010940919,0.0,2.767,44.13353,41.64,8.235020451319,0.010640600737,0.080864787718,0,0,0,0,0.096724787718,2.844139089818,8.343024763059,114.466489524904,7.061138689682,41.598465826373,-2.535064173627,4.62258180998,34.367762445999,490.212991394765,2.844139089818,8.343024763059,108.248765580539,7.466724941589,42.511959059054,3.70684583097,35.318545473189,490.212991394765,8.343024763059,4.342179861291,2.922742696029,8.435725038204,2.849528529124,1.917631741371,1.292423524041,736.494912695306,481.578934514803,163.027191286255,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,8.367120141436,0,0,0,0,58.54037903855,-2.007317193865,0.25,0,1.925644885015,0.0,0.322783202542,2.248428087556,18.049517755986,0.25,0.0,0.0,0
2023,201,15,321.663019693654,0.25,2.249667,45.17933,43.03,8.878439493937,0.013725168675,0.087177471083,0,0,0,0,0.103037471083,2.810296988055,8.213244377856,107.109884238076,7.428733321184,42.176701343094,-3.002628656906,3.977580539386,34.870084788449,425.768447474331,2.810296988055,8.213244377856,100.431968864751,7.922684131973,43.25232194271,3.259588254201,37.537459494484,425.768447474331,8.213244377856,3.732136370085,2.928142619686,8.417184983175,2.813161317712,1.895760702213,1.28003123493,736.494912695306,481.578934514803,163.018679565012,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,8.236964939236,0,0,0,0,56.302687960005,-2.237691078545,0.0,0,1.951667113191,0.0,0.277014735987,2.228681849178,15.631847500648,0.0,0.0,0.0,0
2023,201,16,252.7352297593,0.25,2.873667,45.48877,43.93,8.87613387076,0.013493623491,0.094130703096,0,0,0,0,0.109990703096,2.822980527675,8.231784432885,106.760529697812,7.469866532219,42.632220199818,-2.856549800182,3.497661499165,35.548093556899,347.726473646453,2.822980527675,8.231784432885,101.700187029576,7.841548093906,43.428672471013,2.782694618312,36.959600673612,295.238262611427,8.231784432885,3.209139942545,2.945417192806,8.398644928146,2.826420049181,1.906948551931,1.289864977499,736.494912695306,481.578934514803,163.007406984563,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,8.25555853955,0,0,0,0,54.390643797159,-1.912044162846,0.25,0,1.921307846985,0.0,0.231867230062,2.153175077047,13.435690932307,0.25,0.004845470565,0.0,0
2023,201,17,172.319474835886,0.25,3.063,44.75468,44.3,8.512673300877,0.012486138889,0.101952551083,0,0,0,0,0.117812551083,2.845436337074,8.268864542943,113.006965554436,7.088759415755,41.739861423842,-3.014818576158,4.119196961623,34.977108881742,281.138779439306,2.845436337074,8.268864542943,108.442012239121,7.387166418062,42.411286223024,2.321430506362,37.30835507103,170.569395314043,8.268864542943,3.202578747887,2.995197781391,8.380104873117,2.846732210606,1.923118949855,1.303327161124,736.494912695307,481.578934514803,162.992226049526,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,8.292745740179,0,0,0,0,52.538360111067,-1.852283686091,0.25,0,1.925644885015,0.0,0.167749694768,2.093394579782,11.552903793164,0.25,0.011760036594,0.0,0
2023,201,18,91.903719912473,6.32,2.479,44.60335,44.11,8.503894097721,0.010690194502,0.11081355997,0,0,0,0,0.12667355997,2.794192961929,8.083463992653,113.739501117021,6.885187349934,41.10802042026,-3.49532957974,4.082757042636,35.062264606574,231.256734571068,2.794192961929,8.083463992653,109.030603751658,7.182550103661,41.79870863485,0.058372637166,41.047663811505,80.134913068989,8.083463992653,1.274649736691,2.930192494955,8.343024763059,2.794740132784,1.891835689539,1.285584972303,736.494912695306,481.578934514803,162.971855416614,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,8.106809737036,0,0,0,0,50.769856602947,-1.768503508121,0.25,0,1.934318961073,0.0,0.075255399719,2.009574360792,11.529283492394,0.25,0.021071975257,0.0,0
2023,201,19,22.975929978118,0.25,2.535,43.74277,43.4,8.119629425082,0.009998817359,0.092410699103,0,0,0,0,0.108270699103,0.108270699103,0.0,0.0,7.54405204062,42.515730362343,-1.227039637657,-3.161178835216,40.626201705389,8.143706996407,0.108270699103,0.0,0.0,8.001862625842,43.497893137884,-3.383880445482,40.626201705389,8.143690648196,0.0,-3.272529640349,0.108270699103,0.0,0.108270699103,0.108270699103,0.092410699103,736.494912695306,481.578934514803,162.971855416614,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,0.0,0,0,0,0,55.18293231231,4.413075709363,6.32,0,1.89094858078,0.0,0.007246767625,1.898195348406,4.588739052089,6.32,0.033567258566,0.0,0
2023,201,20,0.0,0.25,1.860333,42.24297,41.5,7.452803836208,0.009998817359,0.091489894873,0,0,0,0,0.107349894873,0.107349894873,0.0,0.0,6.836936140824,40.818366558168,-1.424603441832,-2.810304367268,40.626201705389,0.0,0.107349894873,0.0,0.0,7.318238069844,41.940430525442,-3.037601756746,40.626201705389,0.0,0.0,-2.923953062007,0.107349894873,0.0,0.107349894873,0.107349894873,0.091489894873,736.494912695306,481.578934514803,162.971855416614,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,0.0,0,0,0,0,55.43293231231,0.25,0.25,0,0.0,0.0,0.0,0.0,-11.781106705255,0.25,0.033567258566,0.0,0
2023,201,21,0.0,0.0,1.593667,41.45467,39.3,7.100052692159,0.009998817359,0.090582560838,0,0,0,0,0.106442560838,0.106442560838,0.0,0.0,6.476636578525,39.950306120584,-1.504363879416,-2.646196789584,40.626201705389,0.0,0.106442560838,0.0,0.0,6.963128956508,41.134027677523,-2.872471329682,40.626201705389,0.0,0.0,-2.759334059633,0.106442560838,0.0,0.106442560838,0.106442560838,0.090582560838,736.494912695306,481.578934514803,162.971855416614,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,0.0,0,0,0,0,55.68293231231,0.25,0.25,0,0.0,0.0,0.0,0.0,-10.526231023226,0.25,0.033567258566,0.0,0
2023,201,22,0.0,0.25,1.404333,40.26011,37.34,6.722899528657,0.010155551241,0.090577489645,0,0,0,0,0.106437489645,0.106437489645,0.0,0.0,6.08228824079,38.610942093906,-1.649167906094,-2.411588835569,40.626201705389,0.0,0.106437489645,0.0,0.0,6.588760035649,39.926101997198,-2.641760982252,40.626201705389,0.0,0.0,-2.52667490891,0.106437489645,0.0,0.106437489645,0.106437489645,0.090577489645,736.494912695306,481.578934514803,162.971855416614,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,0.0,0,0,0,0,55.66554594297,-0.01738636934,0.0,0,0.0,0.0,0.01738636934,0.01738636934,-9.933602614679,0.0,0.033567258566,0.0,0
2023,201,23,0.0,0.25,1.556333,38.85417,35.47,6.181731985507,0.009998817359,0.089866464186,0,0,0,0,0.105726464186,0.105726464186,0.0,0.0,5.617868373653,37.298109173427,-1.556060826573,-2.20182630554,40.626201705389,0.0,0.105726464186,0.0,0.0,6.064131067795,38.539687770891,-2.399707427924,40.626201705389,0.0,0.0,-2.300766866732,0.105726464186,0.0,0.105726464186,0.105726464186,0.089866464186,736.494912695306,481.578934514803,162.971855416614,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,0.0,0,0,0,0,55.882863180127,0.217317237157,0.25,0,0.0,0.0,0.032682762843,0.032682762843,-9.096029672077,0.25,0.033567258566,0.0,0
2023,202,0,0.0,6.57,1.815,38.00733,33.74,5.847155214795,0.009998817359,0.089129584397,0,0,0,0,0.104989584397,0.104989584397,0.0,0.0,5.350787027687,36.581651810563,-1.425678189437,-2.095152021758,40.626201705389,0.0,0.104989584397,0.0,0.0,5.742776411626,37.716033981814,-2.266542392245,40.626201705389,0.0,0.0,-2.180847207002,0.104989584397,0.0,0.104989584397,0.104989584397,0.089129584397,736.494912695306,481.578934514803,162.971855416614,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,0.0,0,0,0,0,56.091065056244,0.208201876117,0.25,0,0.0,0.0,0.041798123883,0.041798123883,-8.282760720235,0.25,0.033567258566,0.0,0
2023,202,1,0.0,0.0,1.836333,37.31024,32.2,5.64617198363,0.009998817359,0.069941110147,0,0,0,0,0.085801110147,0.085801110147,0.0,0.0,5.163963325601,35.874646833814,-1.435593166186,-1.994952547258,40.626201705389,0.0,0.085801110147,0.0,0.0,5.54675641899,37.022762082388,-2.160201596208,40.626201705389,0.0,0.0,-2.077577071733,0.085801110147,0.0,0.085801110147,0.085801110147,0.069941110147,736.494912695306,481.578934514803,162.971855416614,163.058997575369,370.581166753398,0,0,0,0,370.581166753398,0.0,0,0,0,0,62.601850576539,6.510785520295,6.57,0,0.0,0.0,0.059214479705,0.059214479705,-7.851049945206,6.57,0.033567258566,0.0,0
