year,julian-day,standard-time,Solar_Wm2,Rain_mm,Wind_ms.1,Tair_C,Tsoil_C,D_kPa,GW,E-MD,P-PD,P-MD,leaftemp
2023,222,6,2.1881838074398248,6.32,1.548333,30.46262,27.610000000000017,2.5758134065237965,,,,,0.8065323579649134
2023,222,7,64.55142231947484,0.0,2.212333,31.21277,27.920000000000016,2.963436489373799,8.249869884267547,0.2556207214480308,,,1.227549501151696
2023,222,8,155.36105032822755,0.0,2.364333,31.91491,29.100000000000023,3.160281456558281,8.249869884267547,0.2556207214480308,,,1.402846312957262
2023,222,9,260.9409190371991,0.0,1.513667,32.94185,30.58000000000004,3.4353319628776395,8.249869884267547,0.2556207214480308,,,3.163961124919207
2023,222,10,271.33479212253826,0.0,1.383633,33.92282,32.27000000000004,3.7301940736421018,,,,,4.160208661967705
2023,222,11,323.3041575492341,0.0,0.1736333,34.49435,34.10000000000002,3.902250553156344,,,,,5.253683892702764
2023,222,12,413.5667396061269,6.32,0.5712666,35.84628,35.900000000000034,4.333125404279631,,,,,6.037613352973176
2023,222,13,399.890590809628,0.0,0.7483666,36.75212,37.57000000000005,4.643306300625868,,,,,6.438288678764811
2023,222,14,390.59080962800874,0.0,0.7322,38.09398,39.06,5.162830594125878,,,,,6.9838255594226055
2023,222,15,316.19256017505467,0.0,1.858767,38.67694,40.170000000000016,5.423332094248274,6.977909723223809,0.3280415233117942,,,6.5229479531880346
2023,222,16,245.0765864332604,0.0,0.8380666,38.64302,40.80000000000001,5.466050485365895,6.977909723223809,0.3280415233117942,,,5.251212029405955
2023,222,17,155.9080962800875,0.0,1.212033,39.10179,40.920000000000016,5.657439222319608,,,,,4.979394485722583
2023,222,18,85.33916849015317,6.32,0.6559666,38.91976,40.59000000000003,5.577451202221862,,,,,4.054463932232935
2023,222,19,14.22319474835886,0.0,2.252333,38.05074,39.879999999999995,5.2840931112535126,,,,,3.006559957455992
2023,222,20,0.0,0.0,1.335,37.00354,38.21000000000003,4.892212958062815,,,,,1.359697678816059
2023,222,21,0.0,0.0,3.689667,36.70008,36.54000000000002,4.911540385544742,,,,,0.31488092987667693
2023,222,22,0.0,0.0,2.759,34.94967,35.07000000000005,4.264826138630864,,,,,0.09824855102126376
2023,222,23,0.0,0.0,2.705667,33.75139,33.650000000000034,3.864143761281707,,,,,0.31890437438204255
2023,223,0,0.0,3.16,2.607,33.04178,32.32000000000005,3.661879189601815,,,,,0.1194896555262323
2023,223,1,0.0,0.0,2.569667,32.15496,31.140000000000043,3.400605861012779,,,,,0.21221713199247516
2023,223,2,0.0,0.0,1.812333,31.49747,30.0,3.18499994994673,,,0.0639111486411793,,0.2503996805109784
2023,223,3,0.0,0.0,0.1193667,30.38128,28.930000000000007,2.8338492583827004,,,0.0639111486411793,,0.39033461428767874
2023,223,4,0.0,0.0,1.143,29.88192,27.99000000000001,2.724307969824698,,,0.0639111486411793,,0.6921363866881857
2023,223,5,0.0,0.0,0.0,29.00524,27.180000000000007,2.4732047152087775,,,,,0.6756190576879199
2023,223,6,2.1881838074398248,3.16,0.8656666,28.92389,26.52000000000004,2.4761958518097673,,,,,0.8044114480648435
2023,223,7,28.44638949671772,0.0,0.0,28.31157,26.760000000000048,2.1973366107592076,,,,,0.9483538369195325
2023,223,8,87.527352297593,0.0,0.3323666,31.23763,27.980000000000015,2.991720315943104,,,,,1.3782365947511015
2023,223,9,152.6258205689278,0.0,0.9894333,32.36659,29.470000000000027,3.3437055550785133,,,,,2.3573873249850132
2023,223,10,258.20568927789935,0.0,1.692333,32.80352,31.120000000000005,3.5144912174171847,,,,,3.8233998105234988
2023,223,11,279.5404814004376,0.0,1.473667,34.27147,32.860000000000014,3.940625946834998,,,,,5.208182131138569
2023,223,12,402.6258205689278,3.16,1.444333,36.26048,34.58000000000004,4.603027967265372,,,,,5.80269070728782
2023,223,13,396.60831509846827,0.0,2.231,36.51117,36.18000000000001,4.574579780956636,,,,0.059488827815991,6.435706600245574
2023,223,14,344.09190371991247,0.0,1.828333,37.50959,37.64000000000004,4.934656138139659,,,,0.059488827815991,6.313546942884005
2023,223,15,285.0109409190372,0.0,2.665666,37.80083,38.77000000000004,5.084954470797094,,,,0.059488827815991,5.6687741179200275
2023,223,16,159.19037199124725,0.0,1.684967,37.34837,39.43000000000001,4.938163679405602,,,,0.059488827815991,5.130431539137597
2023,223,17,35.010940919037196,0.0,1.703,37.0053,39.610000000000014,4.830482160481254,,,,,4.980793109535869
2023,223,18,94.63894967177242,3.16,2.188333,37.76853,39.35000000000002,5.030643769492711,,,,,2.1849262636935336
2023,223,19,12.582056892778994,0.0,2.497667,36.6199,38.610000000000014,4.681770687037218,,,,,2.154019498518992
2023,223,20,0.0,0.0,1.631,35.98724,37.03000000000003,4.482779708855014,,,,,1.0755231285286282
2023,223,21,0.0,0.0,1.777667,35.28667,35.5,4.203457059916346,,,,,0.22279163160027057
2023,223,22,0.0,0.0,2.108333,34.95618,34.150000000000034,4.262208993256024,,,,,0.3176126221953068
2023,223,23,0.0,0.0,1.684333,34.02826,32.94,4.1158991122008874,,,,,0.26368120482464763
2023,224,0,0.0,3.16,1.185667,33.2882,31.860000000000017,3.890051973112638,,,,,0.2928926614155971
2023,224,1,0.0,0.0,0.2992667,32.39223,30.90000000000003,3.5370145873029855,,,,,0.3546633771777267
2023,224,2,0.0,0.0,0.0,31.85447,30.0,3.3406370370935243,,,,,0.5237471824373959
2023,224,3,0.0,0.0,1.207,31.82736,29.170000000000016,3.509172629643812,,,,,0.5597544104337177
2023,224,4,0.0,0.0,1.591,31.27152,28.430000000000007,3.2767096108905047,,,,,0.6571740848342839
2023,224,5,0.0,0.0,1.903,30.51685,27.65000000000003,3.3997888181703715,,,,,0.8106787279804505
2023,224,6,2.1881838074398248,3.16,0.9136667,29.15888,26.94,3.0576536905805733,,,,,0.9886115403826601
2023,224,7,43.7636761487965,0.0,1.457667,29.90452,27.129999999999995,3.134226977413422,,,,,0.8951039666491888
2023,224,8,123.63238512035012,0.0,1.873667,30.65919,28.480000000000015,3.158548144040569,,,,,1.0449893673036945
2023,224,9,155.9080962800875,0.0,1.671,31.4414,30.06,3.187694349701305,,,,,2.809515082714453
2023,224,10,329.8687089715536,0.0,2.313667,33.76725,31.82000000000005,4.111847325852502,,,,,4.7367024394614425
2023,224,11,378.5557986870897,0.0,1.687,34.55236,33.700000000000045,4.397941585480053,,,,,6.020651958052385
2023,224,12,405.3610503282275,3.16,1.521667,35.70152,35.52000000000004,4.741701154184364,,,,,6.717540472524154
2023,224,13,398.24945295404814,0.0,2.108333,36.54694,37.22000000000003,5.031926117450285,,,,,7.274985299717872
2023,224,14,369.2560175054704,0.0,1.892333,37.29082,38.72000000000003,5.325457455894852,,,,,6.971579806614852
2023,224,15,314.5514223194748,0.0,1.378767,38.41238,39.82000000000005,5.748586941268428,,,,,5.997311434671741
2023,224,16,242.3413566739606,0.0,2.412333,39.11832,40.420000000000016,5.965177532599904,,,,,4.963192017240519
2023,224,17,160.83150984682712,0.0,1.4641,38.53286,40.5,5.721136317198893,,,,,4.76295805612903
2023,224,18,78.22757111597373,3.16,1.788333,38.30523,40.120000000000005,5.694761017088583,,,,,3.9052767009664136
2023,224,19,9.299781181619256,0.0,1.324333,36.89429,39.27000000000004,5.210881370512866,,,,,3.0444621856741767
2023,224,20,0.0,0.0,0.0,35.26097,37.57000000000005,4.548538293648543,,,,,2.1085467612657895
2023,224,21,0.0,0.0,0.0,33.19658,35.920000000000016,3.93900368040086,,,,,0.9602574886166954
2023,224,22,0.0,0.0,1.439,33.86543,34.460000000000036,4.035954912215046,,,,,0.3148985727359061
2023,224,23,0.0,0.0,2.252333,33.55814,33.14000000000004,3.8719890872323055,,,,,0.35674843299508047
2023,225,0,0.0,3.16,1.484333,31.86111,31.950000000000045,3.5109354540989424,,,,,0.3222231800752039
2023,225,1,0.0,0.0,1.401667,30.94841,30.890000000000043,3.1945016627129004,,,,,0.5172228189517987
2023,225,2,0.0,0.0,0.7736,30.39709,29.90000000000003,2.991848203461501,,,,,0.7486728999443691
2023,225,3,0.0,0.0,0.213,29.26282,28.99000000000001,2.6865260025393907,,,,,0.8939099507221081
2023,225,4,0.0,0.0,0.0,28.50589,28.180000000000007,2.5090497366250406,,,,,0.6428344352250521
2023,225,5,0.0,0.0,0.0,26.82141,27.390000000000043,2.0902878530167444,,,,,0.941348028686049
2023,225,6,2.735229759299781,3.16,0.0,27.83575,26.69,2.280502476949416,,,,,0.8080085258076031
2023,225,7,74.945295404814,0.0,1.177667,30.11541,26.890000000000043,2.763130042937809,,,,,1.6023871081746899
2023,225,8,165.75492341356673,0.0,1.527,31.81383,28.25,3.1957391842142653,,,,,1.351336786708301
2023,225,9,247.26477024070024,0.0,1.660333,32.53611,29.879999999999995,3.4483007320179335,,,,,3.2273441093258106
2023,225,10,327.68052516411376,0.0,1.273667,34.68299,31.730000000000015,4.086128445307809,,,,,5.08452335797347
2023,225,11,378.5557986870897,0.0,1.737667,35.63944,33.72000000000003,4.384890692101658,,,,,6.10428537996054
2023,225,12,397.1553610503282,3.16,1.423,37.40498,35.68000000000001,5.011961679139394,,,,,6.726989998836363
2023,225,13,396.60831509846827,0.0,1.647,38.32418,37.53000000000003,5.4823928219334706,,,,,7.234276052239088
2023,225,14,371.9912472647702,0.0,1.969667,39.82837,39.18000000000001,6.072928786909295,,,,,6.825924845762657
2023,225,15,279.5404814004376,0.0,2.913666,39.99121,40.420000000000016,6.302425396555185,,,,,5.613156420410888
2023,225,16,206.23632385120348,0.0,4.487,39.28911,41.129999999999995,6.147115594869601,,,,,4.64221121880511
2023,225,17,84.79212253829321,0.0,2.503,38.03292,41.29000000000002,5.571438785998615,,,,,3.472221911111097
2023,225,18,80.96280087527352,3.16,1.991,39.16882,40.920000000000016,6.09304199956275,,,,,2.232260314369967
2023,225,19,16.411378555798684,0.0,0.4966,36.63678,39.98000000000002,5.0751217808683275,,,,,2.1110187114282075
2023,225,20,0.0,0.0,1.649667,35.28853,38.08000000000004,4.53770496109753,,,,,1.591972047493297
2023,225,21,0.0,0.0,1.500333,34.47619,36.26000000000005,4.353453192364776,,,,,0.5636266494764063
2023,225,22,0.0,0.0,0.7521,33.28247,34.650000000000034,4.028711145512729,,,,,0.7720067645069205
2023,225,23,0.0,0.0,0.0,32.01715,33.14000000000004,3.592551514572779,,,,,0.6227113652764364
2023,226,0,0.0,3.16,0.0,30.91,31.760000000000048,3.289468468279743,,,,,0.43877987394339096
2023,226,1,0.0,0.0,0.0,29.75088,30.54000000000002,2.935807255269335,,,,,0.5934644049983113
2023,226,2,0.0,0.0,0.0,29.2696,29.390000000000043,2.7925146020186435,,,,,0.47455242070818565
2023,226,3,0.0,0.0,0.5731333,29.66049,28.340000000000032,2.8120279700408535,,,,,0.5424660767683501
2023,226,4,0.0,0.0,1.465667,30.26604,27.40000000000003,3.0067807505603943,,,,,0.8906427142487862
2023,226,5,0.0,0.0,1.092333,29.3645,26.629999999999995,2.838271980279878,,,,,0.5948272391580984
2023,226,6,1.0940919037199124,3.16,0.7569667,29.26508,26.010000000000048,2.835919837681059,,,,,0.6014935115563965
2023,226,7,41.57549234135667,0.0,0.0,28.92164,26.03000000000003,2.640646484127411,,,,,1.0583687658110688
2023,226,8,62.91028446389496,0.0,0.2519,30.4355,27.100000000000023,2.977386359810221,,,,,1.739251115981945
2023,226,9,114.8796498905908,0.0,0.8983,32.15047,28.470000000000027,3.548921569959573,,,,,2.530167978613277
2023,226,10,169.58424507658643,0.0,1.074767,33.59219,29.930000000000007,3.864131912035659,,,,,3.10277295334351
2023,226,11,340.26258205689277,0.0,2.012333,35.79115,31.340000000000032,4.564514212415941,,,,,4.53575456175094
2023,226,12,283.91684901531727,3.16,2.137666,35.73768,32.650000000000034,4.5801174185193085,,,,,4.580584327111309
2023,226,13,207.87746170678335,0.0,1.727,36.2089,33.84000000000003,4.7387101072164315,,,,,4.456969261729319
2023,226,14,178.8840262582057,0.0,2.055,36.93184,34.89000000000004,5.066039378687526,,,,,4.452530179572063
2023,226,15,290.48140043763675,0.0,1.855,37.64296,35.73000000000002,5.3414762455952705,,,,,3.948936565709814
2023,226,16,153.17286652078775,0.0,1.601667,37.69699,36.30000000000001,5.304006344527085,,,,,4.446493000106935
2023,226,17,117.06783369803064,0.0,2.033667,38.4945,36.700000000000045,5.587581840470796,,,,,4.203320116289027
2023,226,18,60.17505470459518,3.16,1.732333,37.74137,36.80000000000001,5.317405997240505,,,,,3.407527614626835
2023,226,19,8.205689277899342,0.0,1.689667,36.62786,36.22000000000003,4.923263032793381,,,,,2.27196500853336
2023,226,20,0.0,0.0,1.423,35.49529,34.910000000000025,4.535069849981391,,,,,0.9831172078874636
2023,226,21,0.0,0.0,1.233667,34.76839,33.58000000000004,4.2970054942969895,,,,,0.2588918693199925
2023,226,22,0.0,0.0,0.0,33.28571,32.420000000000016,3.820830723671847,,,,,0.649873919395994
2023,226,23,0.0,0.0,0.05536667,32.44646,31.379999999999995,3.562287175629645,,,,,0.41005419695992074
2023,227,0,0.0,3.16,2.017667,33.63044,30.450000000000045,3.746834299685173,,,,,0.5726037023980903
2023,227,1,0.0,0.0,1.764333,33.6288,29.640000000000043,3.703572402312007,,,,,0.3897684497806928
2023,227,2,0.0,0.0,1.551,33.54017,28.879999999999995,3.6564454951550753,,,,,0.5961636613473774
2023,227,3,0.0,0.0,2.052333,31.7991,28.19,3.1167334565032245,,,,,0.4363994093080827
2023,227,4,0.0,0.0,1.783,30.85351,27.57000000000005,2.772870842072406,,,,,0.6508456038109195
2023,227,5,0.0,0.0,1.030533,30.56656,27.07000000000005,2.670040032862097,,,,,0.6767939125021755
2023,227,6,2.735229759299781,3.16,0.3414666,30.12143,26.69,2.565465143227405,,,,,0.7915298127325631
2023,227,7,38.29321663019694,0.0,1.233667,31.37997,27.120000000000005,2.922724878572757,,,,,1.053684013355048
2023,227,8,177.78993435448575,0.0,2.921666,33.88802,28.74000000000001,3.738350765633281,,,,,1.0931262507139776
2023,227,9,223.7417943107221,0.0,2.023,34.78931,30.65000000000003,3.994723468371431,,,,,2.739922444157864
2023,227,10,341.3566739606127,0.0,2.793667,36.39594,32.81,4.527967717183513,,,,,3.7802017141946265
2023,227,11,415.20787746170674,0.0,2.929667,37.43637,35.129999999999995,4.922706138311653,,,,,4.7261059846112
2023,227,12,389.4967177242888,3.16,2.031,38.76173,37.34000000000003,5.42214822112173,,,,,4.70304422688114
2023,227,13,394.9671772428884,0.0,2.377666,39.11913,39.34000000000003,5.6455774156576,,,,,5.67847128293444
2023,227,14,225.9299781181619,0.0,1.895,39.29531,41.06,5.744250625664774,,,,,5.92853855890678
2023,227,15,291.57549234135666,0.0,2.236333,40.6894,42.32000000000005,6.327055311004874,,,,,4.326280478399175
2023,227,16,190.37199124726476,0.0,1.823,40.12732,43.02000000000004,6.143400577508385,,,,,4.084782055929599
2023,227,17,65.0984682713348,0.0,2.185667,39.61641,43.06,5.912933400734236,,,,,4.713162420286405
2023,227,18,42.669584245076585,3.16,1.151,39.1954,42.610000000000014,5.736547628138666,,,,,2.5808477289448906
2023,227,19,9.846827133479213,0.0,2.100333,38.06327,41.55000000000001,5.184815208146821,,,,,1.4028344322992807
2023,227,20,0.0,0.0,1.0114,37.51635,39.78000000000003,5.081360724151454,,,,,0.8429231545309688
2023,227,21,0.0,0.51,0.7017667,33.67949,38.10000000000002,3.3960377180766694,,,,,2.4134933188223266
2023,227,22,0.0,0.0,0.0,32.7289,36.60000000000002,2.912733018910602,,,,,0.3439153642653633
2023,227,23,0.0,0.0,1.679,32.99328,35.19,3.2505453870421026,,,,,0.3793415347678142
2023,228,0,0.0,3.16,2.303,32.40127,33.910000000000025,3.1095303569028507,,,,,0.6330043004944327
2023,228,1,0.0,0.0,1.5121,31.981,32.77000000000004,3.0764314095493925,,,,,0.36400549446402464
2023,228,2,0.0,0.0,1.737667,31.37546,31.670000000000016,2.777960228512843,,,,,0.20152198666922563
2023,228,3,0.0,0.0,1.356333,30.64338,30.629999999999995,2.5452476773720925,,,,,0.3508838047622674
2023,228,4,0.0,0.0,0.1960666,28.87644,29.720000000000027,1.9626225095370504,,,,,0.7595356768739991
2023,228,5,0.0,0.0,0.8363333,28.70924,29.02000000000004,1.889036663320553,,,,,0.4435024740003649
2023,228,6,1.6411378555798684,3.16,0.0,27.7015,28.49000000000001,1.5721292279756889,,,,,0.6574382100243337
2023,228,7,62.91028446389496,0.0,0.0,29.63338,28.78000000000003,1.994404329809232,11.55456452635048,0.3283666432315696,,,0.623607337281332
2023,228,8,124.72647702407,0.0,0.0,32.57074,30.200000000000045,2.919557848518473,11.55456452635048,0.3283666432315696,,,1.3915908162962274
2023,228,9,249.45295404814,0.0,2.0801,36.11828,31.910000000000025,4.328112788908309,11.55456452635048,0.3283666432315696,,,2.7574263362780873
2023,228,10,324.945295404814,0.0,1.676333,37.5069,33.900000000000034,4.8187933765615885,,,,,4.200024140142267
2023,228,11,300.328227571116,0.0,2.297667,38.37385,36.07000000000005,5.257640162936597,,,,,5.145648107327631
2023,228,12,399.34354485776805,3.16,1.993667,39.59611,38.19,5.773835786627932,,,,,5.0521059965127435
2023,228,13,392.2319474835886,0.0,1.751,40.49612,40.120000000000005,6.144459845654602,,,,,5.7650681792248655
2023,228,14,365.9737417943107,0.0,1.252333,41.19983,41.650000000000034,6.472140394265693,,,,,6.005340216100258
2023,228,15,320.02188183807436,0.0,2.297667,41.55179,42.700000000000045,6.643310699529853,7.418677439605998,0.4134052785054524,,,5.333509892910839
2023,228,16,252.73522975929976,0.0,1.604333,42.26104,43.24000000000001,6.9561266954482175,7.418677439605998,0.4134052785054524,,,4.64847764805258
2023,228,17,95.73304157549234,0.0,2.401666,41.67952,43.24000000000001,6.67246333544381,,,,,5.228175536881338
2023,228,18,20.787746170678336,3.16,2.537667,38.98586,42.79000000000002,5.520135757834457,,,,,3.0902669787576595
2023,228,19,6.017505470459518,0.0,0.4257,38.7374,41.77000000000004,5.502008385076783,,,,,1.5042449194787983
2023,228,20,0.0,0.0,1.057667,35.37523,40.04000000000002,4.170756491469253,,,,,1.0717288732593622
2023,228,21,0.0,0.0,0.07026667,34.89733,38.360000000000014,4.069675966751651,,,,,0.6972943743100524
2023,228,22,0.0,0.0,1.177667,35.02189,36.89000000000004,4.068537987958428,,,,,0.29427877939124397
2023,228,23,0.0,0.0,0.2332333,34.36467,35.450000000000045,3.904670191088002,,,,,0.3217055244232587
2023,229,0,0.0,3.16,0.09583333,33.2199,34.09000000000003,3.4831858461847833,,,,,0.43759126032304546
2023,229,1,0.0,0.0,0.2472,32.7176,32.900000000000034,3.313297930790628,,,,,0.7486654793697921
2023,229,2,0.0,0.0,1.217667,32.50295,31.80000000000001,3.206809763555591,,,,,0.663992553505769
2023,229,3,0.0,0.0,0.3675,32.54814,30.80000000000001,3.250242382720665,,,,,0.5581218504950329
2023,229,4,0.0,0.0,1.697667,32.13465,29.920000000000016,3.11551047741318,,,,,0.7527689626380131
2023,229,5,0.0,0.0,1.361667,31.59011,29.120000000000005,3.003071816075451,,,,,0.884474106146949
2023,229,6,2.735229759299781,3.16,0.7469333,30.92808,28.44,2.80360257675171,,,,,0.9902581032797005
2023,229,7,72.21006564551422,0.0,0.8736666,32.22503,28.58000000000004,3.132217580403137,17.679366504487653,0.4969026975840477,,,1.46227372418588
2023,229,8,160.28446389496716,0.0,1.103,34.17143,30.0,3.69719530090721,17.679366504487653,0.4969026975840477,,,1.768813946625752
2023,229,9,154.8140043763676,0.0,1.122767,34.65411,31.79000000000002,3.840727708549992,,,,,2.9941962379094518
2023,229,10,321.66301969365423,0.0,1.529667,36.81814,33.85000000000002,4.651057398469514,,,,,4.86824089835789
2023,229,11,369.2560175054704,0.0,1.553667,38.7156,36.110000000000014,5.338861657360956,,,,,6.22305681406743
2023,229,12,394.9671772428884,3.16,1.996333,39.69071,38.29000000000002,5.859622762703116,,,,,6.469412861904686
2023,229,13,391.68490153172866,0.0,1.633667,40.45317,40.25,6.230932862341333,,,,,6.422035848891258
2023,229,14,358.86214442013124,0.0,2.281667,42.12154,41.920000000000016,6.931452005249698,,,,,6.080484721175153
2023,229,15,306.89277899343546,0.0,2.223,42.40334,43.120000000000005,7.0847850907114625,12.275054915562563,0.716654279029687,,,5.1713419706859245
2023,229,16,245.62363238512037,0.0,0.8049667,42.77151,43.77000000000004,7.268702225057257,12.275054915562563,0.716654279029687,,,4.464279834916763
2023,229,17,168.4901531728665,0.0,2.804333,42.8709,43.82000000000005,7.381408023041533,,,,,4.538851727034054
2023,229,18,48.14004376367615,3.16,2.015,41.55751,43.39000000000004,6.814868557238833,,,,,4.066231192530882
2023,229,19,6.017505470459518,0.0,1.884333,40.83335,42.360000000000014,6.528136011532897,,,,,2.0541570317556364
2023,229,20,0.0,0.0,2.892333,37.41716,40.68000000000001,4.813418559743872,,,,,1.0026894390144496
2023,229,21,0.0,0.0,0.887,37.10418,39.09000000000003,4.716031117481508,,,,,0.5324106602155054
2023,229,22,0.0,0.0,2.145667,36.69818,37.69,4.67335698450468,,,,,0.2668801229016507
2023,229,23,0.0,0.0,2.433666,35.83673,36.33000000000004,4.50899610860572,,,,,0.21972204663569256
2023,230,0,0.0,1.58,2.479,34.7546,35.04000000000002,3.944018762995063,,,,,0.25164459064323097
2023,230,1,0.0,0.0,4.055,33.06602,33.900000000000034,3.363480175108027,,,,,0.3649353062910991
2023,230,2,0.0,0.0,1.111167,32.07994,32.77000000000004,3.0522363846633547,,,0.0650455274013566,,0.6616267830129011
2023,230,3,0.0,0.0,0.6148666,31.50651,31.680000000000007,2.964606719520731,,,0.0650455274013566,,0.942934250093823
2023,230,4,0.0,0.0,0.1965333,31.05913,30.710000000000036,2.7981213644570793,,,0.0650455274013566,,0.7876247696573401
2023,230,5,0.0,0.0,0.3063333,30.28185,29.920000000000016,2.482421936792032,,,,,0.719202876647319
2023,230,6,0.5470459518599562,1.58,0.2387333,29.96327,29.28000000000003,2.335153356900628,,,,,0.7917403474484402
2023,230,7,37.74617067833698,0.0,2.569667,29.73054,29.430000000000007,2.3340656741334684,,,,,1.220286851523034
2023,230,8,44.310722100656456,0.0,2.004333,30.04461,30.5,2.41830243029928,,,,,1.4304175769489285
2023,230,9,72.21006564551422,0.0,2.100333,31.03201,31.710000000000036,2.692662982943952,,,,,1.6960501499398866
2023,230,10,61.816192560175054,0.0,1.124333,31.32574,33.03000000000003,2.753774313526754,,,,,2.1187876512551025
2023,230,11,98.46827133479212,0.0,0.4890667,31.79347,34.52000000000004,2.8201892876268646,,,,,2.3097173949304812
2023,230,12,225.9299781181619,1.58,0.7544667,33.61286,36.02000000000004,3.428027094196595,,,,,3.2245546634811113
2023,230,13,337.527352297593,0.0,0.3334666,36.10834,37.420000000000016,4.234715506390513,,,,0.0579693405555423,5.636566872761388
2023,230,14,376.9146608315098,0.0,2.028333,38.28872,38.81,5.116833518081167,,,,0.0579693405555423,6.389585276056655
2023,230,15,205.68927789934352,0.0,1.612333,37.64869,39.910000000000025,4.921121371006288,,,,0.0579693405555423,6.197319537061523
2023,230,16,204.5951859956236,0.0,0.4385667,38.71399,40.57000000000005,5.352809119619002,,,,,4.5747896126488685
2023,230,17,112.69146608315096,0.0,1.131867,38.51574,40.76000000000005,5.364792178603899,,,,,4.8517688641474965
2023,230,18,31.72866520787746,1.58,1.2434,37.67734,40.49000000000001,5.109372313855984,,,,,4.38627531182336
2023,230,19,3.282275711159737,0.0,0.4937667,37.24547,39.71000000000003,4.9695719568397765,,,,,1.91818273373524
2023,230,20,0.0,0.0,2.065667,34.61155,38.21000000000003,3.94447792693161,,,,,0.666128949812107
2023,230,21,0.0,0.0,0.6224,34.22337,36.78000000000003,3.8650502671442446,,,,,0.30979832149319286
2023,230,22,0.0,0.0,1.711,32.57009,35.51000000000005,3.1837289419976793,,,,,0.428459773815205
2023,230,23,0.0,0.0,1.561667,32.47584,34.379999999999995,3.181044583652066,,,,,0.321264861307787
2023,231,0,0.0,1.58,1.885433,31.9313,33.35000000000002,3.0986323937438707,,,,,0.35222309849172434
2023,231,1,0.0,0.0,0.0,31.00038,32.44,2.8025855395353183,,,,,0.8606796410072939
2023,231,2,0.0,0.0,0.0,29.87289,31.629999999999995,2.526644053320727,,,,,1.0113247637518703
2023,231,3,0.0,0.0,0.0,29.14758,30.90000000000003,2.3293472424493196,,,,,0.8246783884912007
2023,231,4,0.0,0.0,0.3116666,29.73958,30.260000000000048,2.428167688363351,,,,,0.8485428686872574
2023,231,5,0.0,0.0,0.9858333,29.46392,29.69,2.3627734316775557,,,,,0.8059948993497278
2023,231,6,1.6411378555798684,1.58,1.2652,29.24927,29.210000000000036,2.330942093861611,,,,,0.7160035692027744
2023,231,7,25.71115973741794,0.0,0.5402,29.14307,29.460000000000036,2.3810553492966617,,,,,1.1106317021307186
2023,231,8,102.84463894967176,0.0,1.340333,29.27412,30.58000000000004,2.3798247849505594,,,,,1.4098758810618768
2023,231,9,192.01312910284463,0.0,0.0538,31.01394,31.910000000000025,2.710322674653121,,,,,2.3833222610465423
2023,231,10,254.9234135667396,0.0,1.651867,32.57711,33.400000000000034,3.1642635165851987,,,,,4.4907454219143235
2023,231,11,305.79868708971554,0.0,4.527,31.09021,35.0,2.641394815445359,,,,,4.560915478278456
2023,231,12,413.5667396061269,1.58,4.148333,32.1568,36.55000000000001,2.911664428417853,,,,,4.289505928555305
2023,231,13,263.1291028446389,0.0,5.036333,31.37354,37.93000000000001,2.6490370070225806,,,,,5.112490695454722
2023,231,14,172.3194748358862,0.0,4.428333,30.9315,38.85000000000002,2.50421434813961,,,,,4.018491632441204
2023,231,15,61.2691466083151,0.0,3.439,29.9901,39.34000000000003,2.300799006374918,,,,,3.2461430104732685
2023,231,16,53.61050328227571,0.0,3.873667,29.99942,39.47000000000003,2.279290870982969,,,,,1.8703237984667556
2023,231,17,35.55798687089715,0.0,3.569667,28.79058,39.24000000000001,2.017386645270402,,,,,1.530628955691092
2023,231,18,24.61706783369803,1.58,2.756333,28.42229,38.71000000000003,1.9260559298404576,,,,,1.1536463929644984
2023,231,19,2.1881838074398248,0.0,1.977667,27.88904,37.920000000000016,1.725934639147081,,,,,1.046686570936007
2023,231,20,0.0,0.0,2.727,27.67665,36.920000000000016,1.7174139469756409,,,,,0.6358852097666675
2023,231,21,0.0,0.0,2.172333,27.46652,35.83000000000004,1.7293234892435343,,,,,0.524041452982914
2023,231,22,0.0,0.0,2.393667,27.03947,34.85000000000002,1.582141270830902,,,,,0.48565534189496096
2023,231,23,0.0,0.0,0.7522666,26.82934,33.900000000000034,1.5085590281231671,,,,,0.6296229030141763
2023,232,0,0.0,1.58,1.673667,27.01461,33.02000000000004,1.7600982577364082,,,,,0.424882336653337
2023,232,1,0.0,0.0,1.441667,26.95361,32.24000000000001,1.700923371689158,,,,,0.46376179230290104
2023,232,2,0.0,0.0,1.173433,26.89938,31.470000000000027,1.692628600778977,,,,,0.5752052773672279
2023,232,3,0.0,0.0,0.3350333,26.80222,30.730000000000015,1.6462680754882175,,,,,0.6038625671458714
2023,232,4,0.0,0.0,0.0,26.65761,30.05000000000001,1.5977272471501056,,,,,0.7593418202627852
2023,232,5,0.0,0.0,0.0,26.44974,29.460000000000036,1.5446538368224276,,,,,0.843600089563243
2023,232,6,0.0,1.58,0.3643667,26.62146,28.950000000000045,1.556973482422738,,,,,0.7768043511721585
2023,232,7,11.48796498905908,0.0,0.0,26.61468,28.730000000000015,1.5142041437191829,,,,,0.8711885240546065
2023,232,8,104.48577680525165,0.0,1.132333,27.37613,29.100000000000023,1.781821423627322,,,,,1.1136102450039587
2023,232,9,116.52078774617068,0.0,1.271,28.84481,29.910000000000025,2.0757811847422594,,,,,2.082750585163764
