"TIMESTAMP","RECORD","DateTime(1)","DateTime(9)","DateTime(4)","DateTime(5)","Target","BattVolt_Avg","Pnl_Tmp_Avg","WindSpeed_Avg","AirT_Avg","AirRH_Avg","mV_tpile_Avg(1)","mV_tpile_Avg(2)","TbodyC_Avg(1)","TbodyC_Avg(2)","TtarRC_Avg","TtarHC_Avg","TadjH_Avg","T_Diffrns_Avg","PID_out_Avg","PID_lmt_Avg","ScldOut_Avg","TrelayBox_Avg"
"2023-08-16 18:00:00",7882,2023,228,18,0,3,13.06757,40.65393,2.537667,38.98586,21.05433,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",39.54244
"2023-08-16 18:05:00",7883,2023,228,18,5,3,13.07585,40.42213,1.889667,38.72837,21.8934,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",39.31542
"2023-08-16 18:10:00",7884,2023,228,18,10,3,13.08688,40.18627,2.260333,38.68771,21.45684,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",39.13737
"2023-08-16 18:15:00",7885,2023,228,18,15,3,13.09442,39.97722,2.407,38.94746,20.66936,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",39.11353
"2023-08-16 18:20:00",7886,2023,228,18,20,3,13.10141,39.77215,2.361667,39.04459,20.31012,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",39.04603
"2023-08-16 18:25:00",7887,2023,228,18,25,3,13.10104,39.62703,2.233666,39.24562,19.7484,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",39.09698
"2023-08-16 18:30:00",7888,2023,228,18,30,3,13.09681,39.51806,1.564333,39.3066,19.84123,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",39.04094
"2023-08-16 18:35:00",7889,2023,228,18,35,3,13.0867,39.41692,1.497667,39.29983,20.2653,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",38.9397
"2023-08-16 18:40:00",7890,2023,228,18,40,3,13.07456,39.30547,1.337667,39.11687,20.53228,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",38.82814
"2023-08-16 18:45:00",7891,2023,228,18,45,3,13.06279,39.17661,1.099867,38.99264,20.58903,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",38.54519
"2023-08-16 18:50:00",7892,2023,228,18,50,3,13.05157,39.03443,1.321667,38.97231,20.3091,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",38.39751
"2023-08-16 18:55:00",7893,2023,228,18,55,3,13.04016,38.89006,1.085433,38.88874,20.32044,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",38.25296
"2023-08-16 19:00:00",7894,2023,228,19,0,3,13.03023,38.73463,0.4257,38.7374,20.25529,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",37.98037
"2023-08-16 19:05:00",7895,2023,228,19,5,3,13.02104,38.54944,0.6821666,38.40085,21.23947,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",37.62468
"2023-08-16 19:10:00",7896,2023,228,19,10,3,13.01037,38.34076,0.9734333,37.76162,23.89771,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",37.35173
"2023-08-16 19:15:00",7897,2023,228,19,15,3,13.00152,38.11296,0.9767333,37.36502,24.82731,1.537357,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",36.99564
"2023-08-16 19:20:00",7898,2023,228,19,20,3,12.99478,37.8783,1.063,37.18016,24.87008,0.8409978,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",36.76043
"2023-08-16 19:25:00",7899,2023,228,19,25,3,12.99143,37.64657,1.884333,37.03426,24.99763,0.2812126,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",36.60815
"2023-08-16 19:30:00",7900,2023,228,19,30,3,12.98909,37.42901,1.713667,36.54776,25.13796,-0.247671,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",36.4701
"2023-08-16 19:35:00",7901,2023,228,19,35,3,12.98744,37.21739,1.820333,36.26986,25.10697,-0.8273436,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",36.25805
"2023-08-16 19:40:00",7902,2023,228,19,40,3,12.98547,37.0066,1.719,36.05891,25.11322,-1.224341,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",36.04682
"2023-08-16 19:45:00",7903,2023,228,19,45,3,12.98469,36.75884,1.508333,36.00669,25.15413,-1.640409,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",35.79854
"2023-08-16 19:50:00",7904,2023,228,19,50,3,12.9839,36.5549,1.353667,35.90933,25.77608,-2.089379,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",35.59418
"2023-08-16 19:55:00",7905,2023,228,19,55,3,12.98424,36.34012,1.604333,35.6109,26.67797,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",35.37895
"2023-08-16 20:00:00",7906,2023,228,20,0,3,12.98395,36.1291,1.057667,35.37523,27.39686,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",35.16751
"2023-08-16 20:05:00",7907,2023,228,20,5,3,12.98405,35.91011,0.9212,35.13157,28.06505,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",34.83034
"2023-08-16 20:10:00",7908,2023,228,20,10,3,12.98316,35.67613,0.999,34.95449,28.56851,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",34.553
"2023-08-16 20:15:00",7909,2023,228,20,15,3,12.98271,35.44011,1.119,34.85776,28.9807,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",34.34321
"2023-08-16 20:20:00",7910,2023,228,20,20,3,12.98109,35.22164,0.9403333,34.71341,29.40552,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",34.2582
"2023-08-16 20:25:00",7911,2023,228,20,25,3,12.9799,35.00453,0.9936666,34.61578,29.29236,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",34.04065
"2023-08-16 20:30:00",7912,2023,228,20,30,3,12.98076,34.80511,0.8514,34.72369,28.81183,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.9588
"2023-08-16 20:35:00",7913,2023,228,20,35,3,12.98029,34.62528,0.5033333,34.74212,27.88426,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.82155
"2023-08-16 20:40:00",7914,2023,228,20,40,3,12.97943,34.45757,1.004967,34.86434,27.35198,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.72865
"2023-08-16 20:45:00",7915,2023,228,20,45,3,12.97915,34.31674,0.5811333,34.99243,27.35933,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.80219
"2023-08-16 20:50:00",7916,2023,228,20,50,3,12.97822,34.20536,0.7681,34.96859,26.72027,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.72287
"2023-08-16 20:55:00",7917,2023,228,20,55,3,12.97778,34.11574,0.3472667,34.98504,27.00971,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.75117
"2023-08-16 21:00:00",7918,2023,228,21,0,3,12.97785,34.03508,0.07026667,34.89733,27.26065,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.70801
"2023-08-16 21:05:00",7919,2023,228,21,5,3,12.97771,33.95496,0.05536667,34.83884,27.28335,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.62783
"2023-08-16 21:10:00",7920,2023,228,21,10,3,12.9769,33.87219,0.3088333,34.86218,26.9597,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.55037
"2023-08-16 21:15:00",7921,2023,228,21,15,3,12.97655,33.81488,0,34.83068,27.54268,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.49302
"2023-08-16 21:20:00",7922,2023,228,21,20,3,12.97667,33.74801,0,34.65736,28.02193,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.42611
"2023-08-16 21:25:00",7923,2023,228,21,25,3,12.976,33.67699,0.4208333,34.55836,27.77806,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.35504
"2023-08-16 21:30:00",7924,2023,228,21,30,3,12.9758,33.60508,1.100333,34.92896,27.52419,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.33676
"2023-08-16 21:35:00",7925,2023,228,21,35,3,12.97544,33.5794,1.033667,35.25782,26.9183,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.52039
"2023-08-16 21:40:00",7926,2023,228,21,40,3,12.97478,33.5858,1.065667,35.3429,26.69966,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.6502
"2023-08-16 21:45:00",7927,2023,228,21,45,3,12.97383,33.61351,0.7009667,35.31669,26.79714,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.73156
"2023-08-16 21:50:00",7928,2023,228,21,50,3,12.97412,33.61712,0.983,35.18623,27.02782,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.61716
"2023-08-16 21:55:00",7929,2023,228,21,55,3,12.97216,33.59664,1.260333,35.08944,27.35784,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.45178
"2023-08-16 22:00:00",7930,2023,228,22,0,3,12.97257,33.5858,1.177667,35.02189,27.78045,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.54289
"2023-08-16 22:05:00",7931,2023,228,22,5,3,12.97204,33.54739,1.089667,34.89551,28.40412,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.38641
"2023-08-16 22:10:00",7932,2023,228,22,10,3,12.97058,33.54483,1.135,34.85719,28.80861,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.38385
"2023-08-16 22:15:00",7933,2023,228,22,15,3,12.9706,33.50657,0.7943,34.73875,29.10649,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.34558
"2023-08-16 22:20:00",7934,2023,228,22,20,3,12.96899,33.46387,0.3690667,34.63972,29.30459,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.20084
"2023-08-16 22:25:00",7935,2023,228,22,25,3,12.96749,33.39286,0.2018667,34.50397,29.40845,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.99013
"2023-08-16 22:30:00",7936,2023,228,22,30,3,12.96787,33.29473,0.3984,34.52096,28.67234,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.81132
"2023-08-16 22:35:00",7937,2023,228,22,35,3,12.96726,33.20654,0.5677999,34.53072,28.29302,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.72304
"2023-08-16 22:40:00",7938,2023,228,22,40,3,12.96679,33.10924,0.3243667,34.57638,27.95654,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.66327
"2023-08-16 22:45:00",7939,2023,228,22,45,3,12.96629,33.02603,0.2652333,34.536,27.8143,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.63374
"2023-08-16 22:50:00",7940,2023,228,22,50,3,12.96559,32.94597,0.2343333,34.48874,27.95898,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.62353
"2023-08-16 22:55:00",7941,2023,228,22,55,3,12.96561,32.88264,0,34.41204,27.9161,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.57628
"2023-08-16 23:00:00",7942,2023,228,23,0,3,12.96562,32.82202,0.2332333,34.36467,28.11722,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.66079
"2023-08-16 23:05:00",7943,2023,228,23,5,3,12.96563,32.79671,0.213,34.254,28.78379,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.63548
"2023-08-16 23:10:00",7944,2023,228,23,10,3,12.96564,32.76637,0.5273333,34.30148,27.87096,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.68038
"2023-08-16 23:15:00",7945,2023,228,23,15,3,12.96527,32.73564,0.4602,34.43481,27.66987,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.75179
"2023-08-16 23:20:00",7946,2023,228,23,20,3,12.96472,32.76637,0.7852,34.55683,27.98169,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.9276
"2023-08-16 23:25:00",7947,2023,228,23,25,3,12.96362,32.80033,0.8209667,34.48905,28.59402,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.96156
"2023-08-16 23:30:00",7948,2023,228,23,30,3,12.9592,32.82804,1.303,34.45968,28.60983,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.08057
"2023-08-16 23:35:00",7949,2023,228,23,35,3,12.96141,32.89529,1.108333,34.23373,29.56334,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.15853
"2023-08-16 23:40:00",7950,2023,228,23,40,3,12.9616,32.94477,0.7047333,34.01456,29.90679,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",33.06297
"2023-08-16 23:45:00",7951,2023,228,23,45,3,12.95994,32.95321,0.8001,33.81346,30.39032,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.91562
"2023-08-16 23:50:00",7952,2023,228,23,50,3,12.95976,32.91781,0.09426667,33.65755,30.94164,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.68135
"2023-08-16 23:55:00",7953,2023,228,23,55,3,12.9592,32.83648,0.2481333,33.43386,31.26475,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.37949
"2023-08-16 24:00:00",7954,2023,229,0,0,3,12.95911,32.69738,0.09583333,33.2199,31.64593,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.01961
"2023-08-17 00:05:00",7955,2023,229,0,5,3,12.95836,32.52267,0.3995,33.29438,31.30923,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.7154
"2023-08-17 00:10:00",7956,2023,229,0,10,3,12.9581,32.36444,0.3968333,33.295,30.84405,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.55691
"2023-08-17 00:15:00",7957,2023,229,0,15,3,12.95706,32.21985,1.004333,33.57555,30.45557,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.57373
"2023-08-17 00:20:00",7958,2023,229,0,20,3,12.95637,32.11141,0.1214,33.68877,30.67033,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.6268
"2023-08-17 00:25:00",7959,2023,229,0,25,3,12.95529,32.01614,0,33.39293,30.93475,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.48832
"2023-08-17 00:30:00",7960,2023,229,0,30,3,12.95531,31.89678,0,33.13771,31.36862,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.25023
"2023-08-17 00:35:00",7961,2023,229,0,35,3,12.95459,31.76966,0,32.95927,32.87573,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.10136
"2023-08-17 00:40:00",7962,2023,229,0,40,3,12.95459,31.62152,0,32.66332,32.1866,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.81273
"2023-08-17 00:45:00",7963,2023,229,0,45,3,12.95405,31.46587,0,32.59782,33.31862,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.67841
"2023-08-17 00:50:00",7964,2023,229,0,50,3,12.95368,31.32865,0,32.42837,34.43934,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.68134
"2023-08-17 00:55:00",7965,2023,229,0,55,3,12.9524,31.1986,0.4603667,32.29733,34.01908,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.5619
"2023-08-17 01:00:00",7966,2023,229,1,0,3,12.95111,31.09135,0.2472,32.7176,33.1198,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.6219
"2023-08-17 01:05:00",7967,2023,229,1,5,3,12.95148,31.02471,0,32.69727,33.1921,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.65776
"2023-08-17 01:10:00",7968,2023,229,1,10,3,12.95129,30.94511,0,32.5504,33.75246,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.45931
"2023-08-17 01:15:00",7969,2023,229,1,15,3,12.95093,30.875,0,32.35608,33.97841,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.38913
"2023-08-17 01:20:00",7970,2023,229,1,20,3,12.94982,30.77702,0,32.12561,34.42353,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.29105
"2023-08-17 01:25:00",7971,2023,229,1,25,3,12.94743,30.67475,0.01756667,31.9087,33.79991,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.18868
"2023-08-17 01:30:00",7972,2023,229,1,30,3,12.94651,30.58468,0,31.92452,34.0575,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.09852
"2023-08-17 01:35:00",7973,2023,229,1,35,3,12.94688,30.47639,0.4272667,32.0262,34.85736,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.10902
"2023-08-17 01:40:00",7974,2023,229,1,40,3,12.94614,30.42171,0.3403667,32.07138,35.84476,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.23804
"2023-08-17 01:45:00",7975,2023,229,1,45,3,12.94614,30.39573,1.369667,32.36286,35.03812,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.42272
"2023-08-17 01:50:00",7976,2023,229,1,50,3,12.94541,30.44431,0.5902333,32.58429,34.7715,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.72505
"2023-08-17 01:55:00",7977,2023,229,1,55,3,12.94449,30.53543,0.2243,32.50521,34.98163,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.8539
"2023-08-17 02:00:00",7978,2023,229,2,0,3,12.94412,30.60088,1.217667,32.50295,34.48228,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.96246
"2023-08-17 02:05:00",7979,2023,229,2,5,3,12.94393,30.68605,1.809667,32.69275,33.47906,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.2417
"2023-08-17 02:10:00",7980,2023,229,2,10,3,12.94375,30.83011,1.980333,32.78087,33.22826,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.47723
"2023-08-17 02:15:00",7981,2023,229,2,15,3,12.94393,31.00174,2.100333,32.8238,32.80347,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.64863
"2023-08-17 02:20:00",7982,2023,229,2,20,3,12.94357,31.18707,1.932333,32.94355,32.08269,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.83372
"2023-08-17 02:25:00",7983,2023,229,2,25,3,12.94338,31.36149,1.991,33.02037,31.44325,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.00791
"2023-08-17 02:30:00",7984,2023,229,2,30,3,12.94357,31.53771,1.625667,33.03619,31.24441,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.18389
"2023-08-17 02:35:00",7985,2023,229,2,35,3,12.94338,31.69013,1.207,33.00908,31.84996,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.32535
"2023-08-17 02:40:00",7986,2023,229,2,40,3,12.94301,31.81462,1.388333,32.81476,32.0488,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.29906
"2023-08-17 02:45:00",7987,2023,229,2,45,3,12.9432,31.90883,1.361667,32.85769,31.73699,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.38242
"2023-08-17 02:50:00",7988,2023,229,2,50,3,12.94265,31.9931,0.983,32.79894,32.44647,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.27834
"2023-08-17 02:55:00",7989,2023,229,2,55,3,12.94265,32.04047,1.1383,32.70405,32.81025,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.20194
"2023-08-17 03:00:00",7990,2023,229,3,0,3,12.94191,32.04273,0.3675,32.54814,33.76376,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",32.01582
"2023-08-17 03:05:00",7991,2023,229,3,5,3,12.94209,32.00484,0.8220666,32.48035,33.32542,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.84334
"2023-08-17 03:10:00",7992,2023,229,3,10,3,12.94209,31.96064,1.204333,32.66111,33.00683,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.79911
"2023-08-17 03:15:00",7993,2023,229,3,15,3,12.94025,31.92811,1.156333,32.71534,32.88255,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.82581
"2023-08-17 03:20:00",7994,2023,229,3,20,3,12.94044,31.90642,1.049667,32.71309,32.87577,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.90643
"2023-08-17 03:25:00",7995,2023,229,3,25,3,12.93878,31.90401,0.6026333,32.72438,33.07235,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.90402
"2023-08-17 03:30:00",7996,2023,229,3,30,3,12.93823,31.91365,0.7307667,32.69727,32.70631,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.91366
"2023-08-17 03:35:00",7997,2023,229,3,35,3,12.93841,31.9016,0.4559667,32.67015,33.0249,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.77775
"2023-08-17 03:40:00",7998,2023,229,3,40,3,12.93786,31.8775,0.4602,32.31767,36.73275,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.61358
"2023-08-17 03:45:00",7999,2023,229,3,45,3,12.93768,31.77561,0.847,32.00134,36.66044,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.29066
"2023-08-17 03:50:00",8000,2023,229,3,50,3,12.93768,31.64992,0.9703,32.03297,36.07071,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.16484
"2023-08-17 03:55:00",8001,2023,229,3,55,3,12.93584,31.53786,1.292333,32.05782,35.45839,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.09042
"2023-08-17 04:00:00",8002,2023,229,4,0,3,12.93639,31.46323,1.697667,32.13465,35.01101,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.20448
"2023-08-17 04:05:00",8003,2023,229,4,5,3,12.9351,31.41903,1.060333,32.04653,35.64819,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.25731
"2023-08-17 04:10:00",8004,2023,229,4,10,3,12.93473,31.39207,0.9883333,31.89514,35.85154,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.20338
"2023-08-17 04:15:00",8005,2023,229,4,15,3,12.93437,31.34537,0.4064,31.73698,36.63559,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",31.02184
"2023-08-17 04:20:00",8006,2023,229,4,20,3,12.93418,31.29537,0.9536666,31.52459,36.90673,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.9718
"2023-08-17 04:25:00",8007,2023,229,4,25,3,12.93253,31.22307,0.9056666,31.45454,36.80053,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.85088
"2023-08-17 04:30:00",8008,2023,229,4,30,3,12.93308,31.16719,0.8854333,31.49973,36.68982,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.83274
"2023-08-17 04:35:00",8009,2023,229,4,35,3,12.93271,31.09934,1.121667,31.51329,36.74178,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.77563
"2023-08-17 04:40:00",8010,2023,229,4,40,3,12.93216,31.04835,0.4479667,31.43646,36.99711,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.72461
"2023-08-17 04:45:00",8011,2023,229,4,45,3,12.93197,30.99218,0.5364333,31.38901,36.95869,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.6684
"2023-08-17 04:50:00",8012,2023,229,4,50,3,12.93124,30.92636,0.9463,31.40483,36.28762,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.60254
"2023-08-17 04:55:00",8013,2023,229,4,55,3,12.93069,30.87417,1.489667,31.54492,35.30926,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.63669
"2023-08-17 05:00:00",8014,2023,229,5,0,3,12.93069,30.83968,1.361667,31.59011,35.39512,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",30.67776
