year,julian-day,standard-time,solar,rain,wind,T-air,T-soil,D-MD,GW,E-MD,P-PD,P-MD,K-plant
2023,201,0,0.0,6.82,0.5,35.318,34.129999999999995,4.243358099036221,,,,,
2023,201,1,0.0,0.25,0.0,31.873,32.68000000000001,3.360783097017035,,,,,
2023,201,2,0.0,0.5,0.0,31.0775,31.31,3.079170629205803,,,,,
2023,201,3,0.0,0.25,0.0,30.0415,30.04000000000002,2.831884966584681,,,0.445,,
2023,201,4,0.0,0.5,0.0,29.3525,28.910000000000025,2.676825191649552,,,0.445,,
2023,201,5,5.470459518599562,0.25,0.0,30.22,27.950000000000045,2.83523042816431,,,0.445,,
2023,201,6,62.08971553610503,6.82,0.505,33.249,27.29000000000002,3.509103889730767,,,,,
2023,201,7,146.60831509846827,0.25,1.01,35.531,27.69,4.148636929801517,241.0,8.236,,,326.415372
2023,201,8,233.04157549234137,0.5,0.5,37.701,29.28000000000003,4.870089769005471,241.0,8.236,,,326.415372
2023,201,9,304.4310722100656,0.5,1.01,38.065,31.210000000000036,5.000314999220267,241.0,8.236,,,326.415372
2023,201,10,359.6827133479212,0.25,1.76,39.2355,33.34000000000003,5.573696681503407,,,,,
2023,201,11,395.24070021881835,0.5,2.52,40.938,35.620000000000005,6.242741963566639,,,,,
2023,201,12,402.07877461706784,6.82,2.265,42.1345,37.83000000000004,6.798119284445149,,,,2.259,
2023,201,13,379.1028446389497,0.25,3.02,42.565,39.85000000000002,7.13082677050452,,,,,
2023,201,14,335.33916849015316,0.5,3.27,43.1075,41.64000000000004,7.492363119584358,,,,,
2023,201,15,270.7877461706783,0.5,3.52,43.9835,43.03000000000003,7.795879648330832,170.0,10.426,,,408.773808
2023,201,16,192.83369803063457,0.25,3.27,43.951,43.93000000000001,7.755501303501544,170.0,10.426,,,408.773808
2023,201,17,112.417943107221,0.25,3.27,43.088,44.30000000000001,7.4282763149844975,170.0,10.426,,,408.773808
2023,201,18,39.66083150984682,6.82,3.02,42.2675,44.110000000000014,7.120399788799315,,,,,
2023,201,19,3.008752735229759,0.25,2.265,40.7755,43.400000000000034,6.531560070338417,,,,,
2023,201,20,0.0,0.25,1.51,40.272,41.5,6.291756774543781,,,,,
2023,201,21,0.0,0.5,1.76,38.7985,39.30000000000001,5.852814834547148,,,,,
2023,201,22,0.0,0.25,1.51,37.645,37.34000000000003,5.479714455329248,,,,,
2023,201,23,0.0,0.25,2.265,37.4805,35.47000000000003,5.434223597919782,,,,,
2023,202,0,0.0,6.57,2.52,36.621,33.74000000000001,5.191746460504003,,,,,
2023,202,1,0.0,0.25,1.26,33.9005,32.200000000000045,4.298295698742103,,,,,
2023,202,2,0.0,0.5,1.26,33.196,30.75,4.076298473809373,,,,,
2023,202,3,0.0,0.25,0.755,30.634,29.420000000000016,3.4028437491026993,,,0.618,,
2023,202,4,0.0,0.25,0.25,29.9425,28.24000000000001,3.0739354971563437,,,0.618,,
2023,202,5,4.3763676148796495,0.25,2.765,31.626,27.160000000000025,3.192969092945335,,,0.618,,
2023,202,6,55.25164113785558,6.57,3.27,31.4715,26.340000000000032,2.7403135810625674,,,,,
2023,202,7,139.49671772428883,0.5,3.27,31.9575,26.629999999999995,2.795488677307491,198.0,5.776,,,260.87358
2023,202,8,224.56236323851203,0.25,4.03,33.183,28.28000000000003,3.0766091466684315,198.0,5.776,,,260.87358
2023,202,9,297.04595185995623,0.25,2.515,34.638,30.28000000000003,3.5241467019237143,198.0,5.776,,,260.87358
2023,202,10,353.9387308533917,0.5,1.51,36.5925,32.5,4.185624620190227,,,,,
2023,202,11,387.035010940919,0.25,1.76,38.5185,34.76000000000005,4.994711930325765,,,,,
2023,202,12,410.28446389496713,6.82,1.76,39.708,36.910000000000025,5.516599215718521,,,,2.126,
2023,202,13,368.1619256017505,0.25,2.52,40.7465,38.860000000000014,5.937734864988453,,,,,
2023,202,14,336.15973741794306,0.5,3.27,41.385,40.620000000000005,6.288770036014182,,,,,
2023,202,15,268.0525164113785,0.25,3.27,41.913,42.06,6.551972803376633,98.0,6.212,,,287.607732
2023,202,16,186.81619256017504,0.25,2.77,42.822,43.07000000000005,7.10307472860343,98.0,6.212,,,287.607732
2023,202,17,106.94748358862144,0.5,3.02,42.6155,43.64000000000004,7.081888386545682,98.0,6.212,,,287.607732
2023,202,18,33.09628008752735,6.57,2.265,41.2445,43.69,6.5104174829375285,,,,,
2023,202,19,3.008752735229759,0.25,1.51,42.164,43.21000000000003,6.8790196117657745,,,,,
2023,202,20,0.0,0.5,2.765,39.023,41.47000000000003,5.471960242610068,,,,,
2023,202,21,0.0,0.25,1.26,39.8255,39.64000000000004,5.642758469332746,,,,,
2023,202,22,0.0,0.5,4.025,38.9385,38.02000000000004,5.509947107103361,,,,,
2023,202,23,0.0,0.25,4.275,37.0965,36.39000000000004,4.816853770812216,,,,,
2023,203,0,0.0,6.57,2.01,36.525,34.82000000000005,4.607722604676725,,,,,
2023,203,1,0.0,0.25,2.01,35.77,33.420000000000016,4.338612967111823,,,,,
2023,203,2,0.0,0.5,1.26,34.48,32.08000000000004,3.919803189667758,,,,,
2023,203,3,0.0,0.25,0.25,34.058,30.840000000000032,3.786158189249626,,,,,
2023,203,4,0.0,0.25,0.0,31.602,29.730000000000015,3.221186207804727,,,,,
2023,203,5,3.555798687089715,0.25,0.0,32.4595,28.950000000000045,3.234742703931574,,,,,
2023,203,6,54.43107221006564,6.57,0.5,34.5055,28.510000000000048,3.774802743931705,,,,,
2023,203,7,146.60831509846827,0.5,0.755,36.3125,29.090000000000032,4.2943537263276035,,,,,
2023,203,8,181.61925601750545,0.25,0.755,37.895,30.470000000000027,4.9314477821018725,,,,,
2023,203,9,230.30634573304155,0.25,0.5,39.0515,32.03000000000003,5.361051120539084,,,,,
2023,203,10,346.55361050328224,0.5,1.26,40.488,33.710000000000036,6.000763434213782,,,,,
2023,203,11,340.26258205689277,0.25,1.26,40.69,35.32000000000005,6.057816026721899,,,,,
2023,203,12,403.4463894967177,6.82,1.51,42.1825,36.83000000000004,6.682695204923419,,,,,
2023,203,13,386.48796498905904,0.5,2.01,42.7135,38.23000000000002,6.999007507265204,,,,,
2023,203,14,327.4070021881838,0.25,1.51,43.814,39.74000000000001,7.502112184159955,,,,,
2023,203,15,263.94967177242887,0.5,2.01,44.536,41.08000000000004,7.825139152079162,,,,,
2023,203,16,191.1925601750547,0.5,2.77,43.708,42.02000000000004,7.5237664996755775,,,,,
2023,203,17,112.96498905908096,0.25,2.52,42.639,42.59000000000003,7.082114730453544,,,,,
2023,203,18,49.50765864332604,6.82,2.01,41.9445,42.64000000000004,6.812419109840409,,,,,
2023,203,19,4.102844638949671,0.25,1.51,40.9255,42.160000000000025,6.362684334888826,,,,,
2023,203,20,0.0,0.25,1.01,39.4175,40.450000000000045,5.792915742635479,,,,,
2023,203,21,0.0,0.5,1.26,38.5775,38.629999999999995,5.52365178323671,,,,,
2023,203,22,0.0,0.25,3.02,37.7555,37.0,5.067711225921824,,,,,
2023,203,23,0.0,0.25,5.285,34.0075,35.47000000000003,3.6450552237207017,,,,,
2023,204,0,0.0,6.82,4.03,32.5745,34.04000000000002,3.1034238891650645,,,,,
2023,204,1,0.0,0.25,2.265,32.4325,32.76000000000005,3.047002966612819,,,,,
2023,204,2,0.0,0.25,2.01,32.51,31.52000000000004,3.1411341065974514,,,,,
2023,204,3,0.0,0.25,0.755,31.983,30.360000000000017,3.0157862612711477,,,,,
2023,204,4,0.0,0.25,0.0,30.7105,29.33000000000004,2.7346387044713594,,,,,
2023,204,5,4.649890590809628,0.25,0.0,29.5795,28.430000000000007,2.4613821598021524,,,,,
2023,204,6,57.4398249452954,6.82,0.0,31.8805,27.77000000000004,2.868393044179677,,,,,
2023,204,7,125.27352297592996,0.25,0.25,33.1195,28.140000000000043,3.210089292497032,,,,,
2023,204,8,170.95185995623632,0.25,0.5,34.2055,29.590000000000032,3.529322984976326,,,,,
2023,204,9,309.6280087527352,0.25,1.26,36.6505,31.32000000000005,4.263608577243523,,,,,
2023,204,10,357.76805251641133,0.76,1.26,38.523,33.22000000000003,4.955001408282807,,,,,
2023,204,11,274.07002188183804,0.76,1.51,39.56,35.23000000000002,5.465905324324208,,,,,
2023,204,12,381.2910284463895,6.82,1.51,40.617,37.21000000000003,5.893257769744074,,,,,
2023,204,13,361.59737417943103,0.76,1.76,40.4545,39.04000000000002,5.944710021675254,,,,,
2023,204,14,322.2100656455142,0.76,2.01,40.1425,40.670000000000016,5.928656719664803,,,,,
2023,204,15,253.5557986870897,0.5,1.51,41.6345,41.94,6.3680530075702535,,,,,
2023,204,16,182.43982494529536,0.5,1.26,40.374,42.75,6.009692815911364,,,,,
2023,204,17,102.84463894967176,0.5,2.01,40.5015,43.06,5.986114119296414,,,,,
2023,204,18,33.369803063457326,6.57,1.76,39.351,42.870000000000005,5.594049150400181,,,,,
2023,204,19,1.9146608315098468,0.5,2.265,37.894,42.23000000000002,5.086104201337278,,,,,
2023,204,20,0.0,0.25,2.265,37.399,40.650000000000034,4.880744276591315,,,,,
2023,204,21,0.0,0.5,2.01,36.851,38.860000000000014,4.734126129161626,,,,,
2023,204,22,0.0,0.25,2.01,36.471,37.26000000000005,4.59718075867267,,,,,
2023,204,23,0.0,0.5,1.51,35.5955,35.74000000000001,4.288421868476607,,,,,
2023,205,0,0.0,6.57,1.005,34.836,34.33000000000004,4.0314123422697055,,,,,
2023,205,1,0.0,0.25,0.0,33.277,33.07000000000005,3.5657350810272237,,,,,
2023,205,2,0.0,0.25,0.0,32.2935,31.870000000000005,3.192506365437354,,,,,
2023,205,3,0.0,0.25,0.0,33.0665,30.760000000000048,3.3647547940958695,,,,,
2023,205,4,0.0,0.5,0.0,31.7595,29.760000000000048,3.0975464454461283,,,,,
2023,205,5,3.555798687089715,0.25,0.0,30.913,28.910000000000025,2.7932569739504185,,,,,
2023,205,6,50.87527352297592,6.57,0.505,34.1255,28.29000000000002,3.532404275537587,,,,,
2023,205,7,149.34354485776805,0.25,0.755,36.229,28.710000000000036,4.241634191042238,,,,,
2023,205,8,228.11816192560173,0.25,1.01,37.7555,30.160000000000025,4.779810265378815,,,,,
2023,205,9,299.781181619256,0.25,0.5,36.963,31.910000000000025,4.5061769238319505,,,,,
2023,205,10,355.30634573304155,0.5,0.755,38.7175,33.85000000000002,5.0795552630977845,,,,,
2023,205,11,388.67614879649886,0.25,1.26,39.951,35.900000000000034,5.5886408408734844,,,,,
2023,205,12,389.4967177242888,6.82,1.26,41.551,37.920000000000016,6.2599318158191055,,,,,
2023,205,13,368.9824945295405,0.5,1.51,42.492,39.79000000000002,6.707807777456388,,,,,
2023,205,14,330.1422319474836,0.25,1.76,42.788,41.450000000000045,6.868087226380341,,,,,
2023,205,15,278.7199124726477,0.5,1.76,42.8045,42.76000000000005,6.933934750275994,,,,,
2023,205,16,187.363238512035,0.25,1.76,43.2095,43.60000000000002,7.178200600267063,,,,,
2023,205,17,55.798687089715536,0.5,0.755,41.2685,43.93000000000001,6.4239197140189095,,,,,
2023,205,18,15.86433260393873,6.57,3.525,39.139,43.74000000000001,5.5484436063295455,,,,,
2023,205,19,1.6411378555798684,0.25,3.02,37.687,43.07000000000005,4.925064129781243,,,,,
2023,205,20,0.0,0.5,2.265,37.756,41.44,5.058033508638097,,,,,
2023,205,21,0.0,0.25,1.76,36.9355,39.59000000000003,4.8498668809295955,,,,,
2023,205,22,0.0,0.25,1.005,37.2765,37.94,4.915282835812741,,,,,
2023,205,23,0.0,0.25,0.0,34.3115,36.370000000000005,4.08908445532872,,,,,
2023,206,0,0.0,6.57,0.0,34.536,34.900000000000034,3.910072592347855,,,,,
2023,206,1,0.0,0.25,1.005,34.5335,33.59000000000003,3.980811809216563,,,,,
2023,206,2,0.0,0.25,0.25,33.639,32.33000000000004,3.633473529128712,,,,,
2023,206,3,0.0,0.25,0.0,31.805,31.140000000000043,3.1572998562808237,,,,,
2023,206,4,0.0,0.25,0.5,32.1115,30.090000000000032,3.109591168135334,,,,,
2023,206,5,4.3763676148796495,0.25,0.0,30.778,29.19,2.7784856661440944,,,,,
2023,206,6,58.53391684901531,6.57,0.5,33.744,28.54000000000002,3.492173904434168,,,,,
2023,206,7,144.42013129102844,0.25,0.5,35.3965,28.90000000000003,3.9253192409063433,,,,,
2023,206,8,228.66520787746168,0.25,0.0,37.2085,30.30000000000001,4.496975570078884,,,,,
2023,206,9,304.1575492341357,0.25,0.5,39.0975,32.02000000000004,5.237135789834281,,,,,
2023,206,10,358.3150984682713,0.25,0.755,40.1495,33.93000000000001,5.70018168227067,,,,,
2023,206,11,392.50547045951856,0.25,1.26,40.1725,36.0,5.830104281302177,,,,,
2023,206,12,396.0612691466083,6.57,1.51,42.079,38.05000000000001,6.5764251766117034,,,,,
2023,206,13,374.1794310722101,0.25,1.76,43.9515,39.96000000000003,7.351333495092355,,,,,
2023,206,14,328.7746170678337,0.25,2.01,43.1485,41.68000000000001,7.142344337108212,,,,,
2023,206,15,265.31728665207874,0.5,1.76,44.152,43.04000000000002,7.62088111839021,,,,,
2023,206,16,190.0984682713348,0.25,2.52,44.258,43.920000000000016,7.755107578919466,,,,,
2023,206,17,108.86214442013129,0.25,2.52,43.5115,44.29000000000002,7.425144727409608,,,,,
2023,206,18,38.84026258205689,6.57,2.52,42.076,44.129999999999995,6.876142881098615,,,,,
2023,206,19,3.8293216630196936,0.25,2.265,41.269,43.49000000000001,6.518851659619489,,,,,
2023,206,20,0.0,0.0,2.52,40.6455,41.74000000000001,6.249816739452837,,,,,
2023,206,21,0.0,0.25,2.52,39.559,39.81,5.873010185440545,,,,,
2023,206,22,0.0,0.25,3.02,38.686,38.07000000000005,5.552585811309265,,,,,
2023,206,23,0.0,0.25,2.77,37.6045,36.43000000000001,5.123724835279713,,,,,
2023,207,0,0.0,6.32,2.77,36.865,34.910000000000025,4.859304457821445,,,,,
2023,207,1,0.0,0.25,2.265,35.8235,33.56,4.50154582098709,,,,,
2023,207,2,0.0,0.25,2.265,35.302,32.28000000000003,4.334017105530757,,,,,
2023,207,3,0.0,0.25,0.505,33.122,31.100000000000023,3.745207031867217,,,,,
2023,207,4,0.0,0.0,0.0,32.9365,30.04000000000002,3.6186454317166783,,,,,
2023,207,5,3.8293216630196936,0.25,0.0,32.781,29.110000000000017,3.4852384203340585,,,,,
2023,207,6,56.89277899343544,6.32,0.755,35.129,28.420000000000016,4.114292948596115,,,,,
2023,207,7,139.22319474835885,0.25,1.51,36.445,28.75,4.471841983301032,,,,,
2023,207,8,222.3741794310722,0.25,1.76,37.7445,30.220000000000027,4.891398715936665,,,,,
2023,207,9,298.96061269146605,0.25,1.26,39.0365,31.99000000000001,5.388286032997899,,,,,
2023,207,10,353.9387308533917,0.25,0.755,40.018,33.920000000000016,5.74904740807829,,,,,
2023,207,11,385.1203501094092,0.0,1.76,41.2835,35.950000000000045,6.318372235402784,,,,,
2023,207,12,394.9671772428884,6.57,3.02,41.752,37.950000000000045,6.516948364075443,,,,,
2023,207,13,372.8118161925602,0.25,3.775,42.5505,39.79000000000002,6.829755757871144,,,,,
2023,207,14,329.0481400437637,0.25,3.775,42.773,41.450000000000045,6.95671467615897,,,,,
2023,207,15,264.2231947483588,0.25,3.52,43.389,42.77000000000004,7.210304086852898,,,,,
2023,207,16,187.363238512035,0.0,3.27,42.968,43.629999999999995,7.127219048696102,,,,,
2023,207,17,106.67396061269146,0.25,3.52,42.061,43.97000000000003,6.780159803806459,,,,,
2023,207,18,36.925601750547045,6.57,3.02,41.771,43.83000000000004,6.632938693732898,,,,,
2023,207,19,2.1881838074398248,0.25,2.52,40.7175,43.28000000000003,6.1663658516845565,,,,,
2023,207,20,0.0,0.0,2.265,40.2855,41.80000000000001,5.880274626228999,,,,,
2023,207,21,0.0,0.25,2.265,38.0375,40.09000000000003,5.072609374768925,,,,,
2023,207,22,0.0,0.0,4.025,27.051,38.57000000000005,1.4004922272482208,,,,,
2023,207,23,0.0,0.25,2.265,29.091,37.33000000000004,1.744377250022989,,,,,
2023,208,0,0.0,6.32,2.01,29.841,36.14000000000004,1.9686673320913035,,,,,
2023,208,1,0.0,0.25,0.755,31.5095,35.08000000000004,2.5426358643369618,,,,,
2023,208,2,0.0,0.0,1.51,30.599,33.83000000000004,2.5898685112804087,,,,,
2023,208,3,0.0,0.25,2.015,28.4315,32.55000000000001,1.8767300134331988,,,,,
2023,208,4,0.0,0.0,1.26,28.841,31.410000000000025,1.8999972438260024,,,,,
2023,208,5,2.4617067833698028,0.25,0.0,28.419,30.33000000000004,1.8501820407317355,,,,,
2023,208,6,40.20787746170678,6.32,0.25,30.634,29.430000000000007,2.0756026231590208,,,,,
2023,208,7,128.55579868708972,0.25,1.26,33.3395,29.629999999999995,2.842071248819369,,,,,
2023,208,8,179.15754923413564,0.0,1.26,35.0885,30.950000000000045,3.5650984501076817,,,,,
2023,208,9,297.04595185995623,0.25,1.01,36.7175,32.73000000000002,4.121555166051582,,,,,
2023,208,10,355.0328227571116,0.0,0.755,39.291,34.47000000000003,5.067880915143111,,,,,
2023,208,11,386.76148796498904,0.25,1.01,40.1,36.48000000000002,5.525597784445152,,,,,
2023,208,12,395.7877461706783,6.32,1.26,41.9425,38.46000000000003,6.312586984230265,,,,,
2023,208,13,201.85995623632385,0.25,1.76,41.825,40.28000000000003,6.452589423393374,,,,,
2023,208,14,234.9562363238512,0.25,2.01,42.983,41.900000000000034,6.9945515302711705,,,,,
2023,208,15,223.46827133479212,0.0,2.77,43.9515,43.14000000000004,7.4649202301834,,,,,
2023,208,16,192.01312910284463,0.25,3.27,44.089,43.900000000000034,7.591493728826419,,,,,
2023,208,17,105.0328227571116,0.0,2.52,43.677,44.150000000000034,7.422081573422457,,,,,
2023,208,18,30.36105032822757,6.32,2.52,42.656,43.920000000000016,6.91853181505297,,,,,
2023,208,19,1.6411378555798684,0.25,2.01,41.3855,43.25,6.380310349687695,,,,,
2023,208,20,0.0,0.0,2.01,40.4015,41.44,5.905358151830555,,,,,
2023,208,21,0.0,0.25,1.76,39.559,39.60000000000002,5.404323061986112,,,,,
2023,208,22,0.0,0.0,1.51,37.9095,37.98000000000002,4.7769687126584675,,,,,
2023,208,23,0.0,0.0,0.755,36.039,36.450000000000045,4.0904050699680425,,,,,
2023,209,0,0.0,6.57,0.25,34.985,35.02000000000004,3.741526134440512,,,,,
2023,209,1,0.0,0.0,0.505,34.8895,33.76000000000005,3.565214369188196,,,,,
2023,209,2,0.0,0.0,0.25,33.848,32.55000000000001,3.322494371126154,,,,,
2023,209,3,0.0,0.25,0.5,33.5475,31.410000000000025,3.1218744625429453,,,,,
2023,209,4,0.0,0.0,0.0,32.5875,30.40000000000003,2.9630756214336835,,,,,
2023,209,5,3.8293216630196936,0.0,0.0,32.7425,29.510000000000048,2.969192127329997,,,,,
2023,209,6,45.40481400437636,6.57,0.0,34.325,28.82000000000005,3.289983859118481,,,,,
2023,209,7,107.22100656455142,0.0,1.01,35.7565,29.19,3.8953999795833982,,,,,
2023,209,8,106.67396061269146,0.0,0.755,36.4705,30.65000000000003,4.20659510303593,,,,,
2023,209,9,117.06783369803064,0.0,1.51,37.069,32.410000000000025,4.365239797894734,,,,,
2023,209,10,256.83807439824943,0.25,2.265,38.024,34.360000000000014,4.49462923473571,,,,,
2023,209,11,378.00875273522973,0.0,1.26,40.1595,36.420000000000016,5.4128460547981705,,,,,
2023,209,12,386.48796498905904,6.57,1.26,42.2675,38.46000000000003,6.2547988793485505,,,,,
2023,209,13,359.6827133479212,0.0,1.51,43.2535,40.34000000000003,6.734599552672376,,,,,
2023,209,14,314.5514223194748,0.0,2.265,44.257,42.02000000000004,7.334659955956788,,,,,
2023,209,15,256.0175054704595,0.0,2.265,44.196,43.29000000000002,7.449595510805681,,,,,
2023,209,16,179.43107221006562,0.0,2.52,44.565,44.05000000000001,7.649261247067199,,,,,
2023,209,17,108.31509846827132,0.25,2.77,44.334,44.27000000000004,7.600264896413316,,,,,
2023,209,18,36.37855579868709,6.32,2.52,43.0755,44.03000000000003,7.067457907413786,,,,,
2023,209,19,2.4617067833698028,0.0,2.77,41.7955,43.39000000000004,6.527830206445488,,,,,
2023,209,20,0.0,0.0,2.265,40.429,41.69,5.932881039028804,,,,,
2023,209,21,0.0,0.0,1.51,39.191,39.96000000000003,5.595759017290343,,,,,
2023,209,22,0.0,0.25,2.765,36.268,38.44,4.4618885826965045,,,,,
2023,209,23,0.0,0.0,1.76,35.622,37.03000000000003,4.198600029919368,,,,,
2023,210,0,0.0,6.32,0.5,35.195,35.75,4.049694049745309,,,,,
2023,210,1,0.0,0.0,1.51,35.2615,34.610000000000014,4.073156019422932,,,,,
2023,210,2,0.0,0.0,0.505,34.242,33.410000000000025,3.763091696347355,,,,,
2023,210,3,0.0,0.0,0.505,34.5055,32.24000000000001,3.862397876495747,,,,,
2023,210,4,0.0,0.25,1.51,34.189,31.200000000000045,3.746632471901828,,,,,
2023,210,5,1.3676148796498906,0.0,0.25,33.3785,30.25,3.4935180354849056,,,,,
2023,210,6,32.5492341356674,6.32,0.25,34.519,29.49000000000001,3.6570992112204617,,,,,
2023,210,7,59.901531728665205,0.0,1.01,35.023,29.80000000000001,3.783202514537496,,,,,
2023,210,8,175.60175054704595,0.0,0.755,37.4145,31.140000000000043,4.56048481726104,,,,,
2023,210,9,170.67833698030634,0.0,1.76,37.853,32.77000000000004,4.8117081002596755,,,,,
2023,210,10,349.0153172866521,0.25,1.76,39.7295,34.58000000000004,5.42834492940877,,,,,
2023,210,11,392.2319474835886,0.0,2.01,41.0795,36.52000000000004,5.98868242098844,,,,,
2023,210,12,394.1466083150984,6.32,2.015,42.401,38.44,6.566944194095543,,,,,
2023,210,13,371.1706783369803,0.0,1.76,43.2085,40.21000000000003,6.933028620542768,,,,,
2023,210,14,325.49234135667393,0.0,2.77,44.1505,41.75,7.354038478664011,,,,,
2023,210,15,261.2144420131291,0.0,2.52,44.212,42.910000000000025,7.464974436144072,,,,,
2023,210,16,184.35448577680523,0.0,2.01,44.474,43.60000000000002,7.613417684208556,,,,,
2023,210,17,115.15317286652078,0.0,2.01,44.2885,43.78000000000003,7.577786936628652,,,,,
2023,210,18,47.04595185995623,6.32,2.01,43.2715,43.51000000000005,7.131248959055552,,,,,
2023,210,19,3.008752735229759,0.0,1.76,42.0455,42.860000000000014,6.60188106664161,,,,,
2023,210,20,0.0,0.0,1.51,41.5165,41.150000000000034,6.404566479386503,,,,,
2023,210,21,0.0,0.0,1.765,40.649,39.410000000000025,6.075216878933296,,,,,
2023,210,22,0.0,0.0,1.01,39.2205,37.879999999999995,5.4594592759781,,,,,
2023,210,23,0.0,0.0,0.755,38.6445,36.43000000000001,5.193500343810904,,,,,
2023,211,0,0.0,6.32,1.51,38.8265,35.09000000000003,5.355546086728906,,,,,
2023,211,1,0.0,0.0,0.5,37.922,33.900000000000034,5.050904920979038,,,,,
2023,211,2,0.0,0.0,0.25,35.933,32.82000000000005,4.339157171163934,,,,,
2023,211,3,0.0,0.0,1.26,36.227,31.840000000000032,4.349531208884926,,,,,
2023,211,4,0.0,0.0,1.26,35.115,30.960000000000036,3.9157481790593263,,,,,
2023,211,5,3.008752735229759,0.0,0.5,35.2085,30.230000000000015,3.8848003607168664,,,,,
2023,211,6,27.899343544857764,6.32,1.76,34.9295,29.69,3.76928791220662,,,,,
2023,211,7,77.95404814004375,0.0,2.265,34.652,30.090000000000032,3.576558486187379,,,,,
2023,211,8,139.49671772428883,0.0,2.77,35.5565,31.450000000000045,3.823736529507197,,,,,
2023,211,9,327.1334792122538,0.0,3.02,36.866,33.110000000000014,4.257967971789312,,,,,
2023,211,10,255.19693654266956,0.0,2.77,37.385,34.94,4.389649300200077,,,,,
2023,211,11,228.3916849015317,0.0,2.765,38.282,36.900000000000034,4.736150126288262,,,,,
2023,211,12,306.89277899343546,6.32,3.02,39.3185,38.84000000000003,5.182130792145404,,,,,
2023,211,13,364.3326039387308,0.0,2.265,40.5445,40.660000000000025,5.68822477545218,,,,,
2023,211,14,299.781181619256,0.0,1.51,41.81,42.33000000000004,6.244362777547232,,,,,
2023,211,15,270.51422319474835,0.0,1.51,42.6985,43.629999999999995,6.738126459944687,,,,,
2023,211,16,191.73960612691465,0.0,1.76,42.9235,44.43000000000001,6.929792305762632,,,,,
2023,211,17,122.81181619256016,0.0,1.76,42.7745,44.610000000000014,6.901704587144242,,,,,
2023,211,18,13.676148796498904,6.32,1.51,41.2395,44.26000000000005,6.315525864642471,,,,,
2023,211,19,1.3676148796498906,0.0,0.25,40.3435,43.46000000000003,5.996192193483217,,,,,
2023,211,20,0.0,0.0,0.755,38.351,41.610000000000014,5.240357262801627,,,,,
2023,211,21,0.0,0.0,1.51,36.586,39.76000000000005,4.6108396467615815,,,,,
2023,211,22,0.0,0.0,3.02,34.019,38.14000000000004,3.567463404619964,,,,,
2023,211,23,0.0,0.0,2.515,33.485,36.69,3.333379277788465,,,,,
2023,212,0,0.0,6.83,2.77,28.036,35.410000000000025,1.6881537710553722,,,,,
2023,212,1,0.0,0.25,2.515,28.5195,34.34000000000003,1.4907579082683269,,,,,
2023,212,2,0.0,0.0,2.015,27.8005,33.24000000000001,1.470771076893375,,,,,
2023,212,3,0.0,0.0,1.26,27.579,32.24000000000001,1.3540894069188671,,,,,
2023,212,4,0.0,0.0,1.005,27.321,31.350000000000023,1.3774112944662176,,,,,
2023,212,5,3.555798687089715,0.0,0.755,27.4435,30.460000000000036,1.3745140796662365,,,,,
2023,212,6,56.345733041575485,6.32,1.01,28.642,29.700000000000045,1.5641948617948238,,,,,
2023,212,7,144.14660831509846,0.0,0.755,30.7745,29.970000000000027,1.9858210494828856,,,,,
2023,212,8,230.30634573304155,0.0,1.01,32.1125,31.110000000000017,2.451425176336809,,,,,
2023,212,9,306.0722100656455,0.0,1.01,33.2095,32.49000000000001,2.8927469547719897,,,,,
2023,212,10,361.87089715536104,0.0,1.01,35.0755,33.79000000000002,3.4241040206146955,,,,,
2023,212,11,393.5995623632385,0.0,1.51,35.999,35.44,3.807949415166646,,,,,
2023,212,12,399.890590809628,6.32,1.26,38.1025,37.200000000000045,4.527087136361542,,,,,
2023,212,13,374.45295404814,0.0,1.26,38.129,38.860000000000014,4.703837315832883,,,,,
2023,212,14,326.85995623632385,0.0,1.01,40.014,40.43000000000001,5.3636482139840975,,,,,
2023,212,15,253.82932166301967,0.0,1.26,40.0425,41.620000000000005,5.416199586857773,,,,,
2023,212,16,173.14004376367615,0.0,1.51,40.229,42.26000000000005,5.5450120267393075,,,,,
2023,212,17,83.97155361050328,0.0,2.01,39.687,42.26000000000005,5.423290103794088,,,,,
2023,212,18,33.09628008752735,6.32,2.265,38.827,41.80000000000001,5.241296730228122,,,,,
2023,212,19,1.9146608315098468,0.0,2.515,37.9075,40.99000000000001,5.030447811300513,,,,,
2023,212,20,0.0,0.0,2.265,37.2195,39.450000000000045,4.7634202216115025,,,,,
2023,212,21,0.0,0.0,2.765,35.093,37.83000000000004,4.106114812309724,,,,,
2023,212,22,0.0,0.0,3.27,31.832,36.420000000000016,2.874664962098853,,,,,
2023,212,23,0.0,0.0,1.51,31.8675,35.210000000000036,2.927669468392438,,,,,
2023,213,0,0.0,6.32,2.265,29.3775,34.18000000000001,2.2383438241538625,,,,,
2023,213,1,0.0,0.0,1.76,29.4525,33.27000000000004,2.1452062567982995,,,,,
2023,213,2,0.0,0.0,2.265,28.667,32.34000000000003,1.8259036941336868,,,,,
2023,213,3,0.0,0.0,1.76,28.345,31.44,1.8017331558373495,,,,,
2023,213,4,0.0,0.0,1.26,27.801,30.640000000000043,1.6689160097114664,,,,,
2023,213,5,3.555798687089715,0.0,0.5,27.8255,29.90000000000003,1.6095423835436735,,,,,
